"Date","Close"
2025-03-24,2134.31
2025-03-21,2095.27
2025-03-20,2067.57
2025-03-19,2065.94
2025-03-18,2002.8
2025-03-17,2106.46
2025-03-14,2021.37
2025-03-13,1989.7
2025-03-12,2004.83
2025-03-11,1990.11
2025-03-10,1944.61
2025-03-07,2009.34
2025-03-06,2045.25
2025-03-05,2112.77
2025-03-04,2059.87
2025-03-03,2070.41
2025-02-28,2121.87
2025-02-27,2129.8
2025-02-26,2197.64
2025-02-25,2168.6
2025-02-24,2223.35
2025-02-21,2260
2025-02-20,2110.47
2025-02-19,2075.79
2025-02-18,2098.75
2025-02-14,2109.99
2025-02-13,2066.15
2025-02-12,2016.73
2025-02-11,2035.18
2025-02-10,2042.22
2025-02-07,1996.65
2025-02-06,2012.8
2025-02-05,1975.19
2025-02-04,1966.41
2025-02-03,1908.9
2025-01-31,1922.19
2025-01-30,1947.32
2025-01-29,1889.76
2025-01-28,1895.53
2025-01-27,1846
2025-01-24,1843.45
2025-01-23,1828.73
2025-01-22,1818.49
2025-01-21,1834.51
2025-01-17,1836
2025-01-16,1837.18
2025-01-15,1838.15
2025-01-14,1753.61
2025-01-13,1740
2025-01-10,1758.77
2025-01-08,1739
2025-01-07,1771.22
2025-01-06,1799.42
2025-01-03,1834.17
2025-01-02,1765
2024-12-31,1700.44
2024-12-30,1721.8
2024-12-27,1725.47
2024-12-26,1732.76
2024-12-24,1743.29
2024-12-23,1729.85
2024-12-20,1720.36
2024-12-19,1666
2024-12-18,1716.38
2024-12-17,1809.12
2024-12-16,1796.72
2024-12-13,1823.86
2024-12-12,1870.77
2024-12-11,1897.87
2024-12-10,1879.18
2024-12-09,1844.3
2024-12-06,1947.18
2024-12-05,1984.95
2024-12-04,1987.43
2024-12-03,1929.49
2024-12-02,1952.44
2024-11-29,1985.17
2024-11-27,2044.76
2024-11-26,2110
2024-11-25,2099.95
2024-11-22,2005
2024-11-21,1968.15
2024-11-20,1931.26
2024-11-19,1916.51
2024-11-18,1916.12
2024-11-15,1880
2024-11-14,1876.2
2024-11-13,1930.95
2024-11-12,1977.39
2024-11-11,1961.16
2024-11-08,1872.01
2024-11-07,1774.05
2024-11-06,2117.3
2024-11-05,2090.01
2024-11-04,2063.7
2024-11-01,2054.9
2024-10-31,2037.18
2024-10-30,2020.72
2024-10-29,2026.57
2024-10-28,2056.09
2024-10-25,2047.35
2024-10-24,2055.93
2024-10-23,2038.7
2024-10-22,2067.82
2024-10-21,2100.58
2024-10-18,2079.79
2024-10-17,2065.87
2024-10-16,2046.47
2024-10-15,2033.62
2024-10-14,2079.96
2024-10-11,2091.16
2024-10-10,2040.5
2024-10-09,2047.99
2024-10-08,2014.23
2024-10-07,1963.23
2024-10-04,1960
2024-10-03,1959.2
2024-10-02,1970.72
2024-10-01,2066.12
2024-09-30,2051.96
2024-09-27,2064.71
2024-09-26,2100.21
