"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var..."
2023-12-14,63.5,"63,400","64,190","63,050","4,32M","2,85%"
2023-12-15,64.37,"64,010","65,320","63,970","6,51M","1,37%"
2023-12-18,63.54,"63,730","63,810","63,290","2,44M","-1,29%"
2023-12-19,63.21,"63,250","63,660","63,150","1,76M","-0,52%"
2023-12-20,63.14,"63,370","63,920","62,910","1,88M","-0,11%"
2023-12-21,62.71,"62,400","62,780","62,080","1,59M","-0,68%"
2023-12-22,62.85,"62,610","63,250","62,530","1,66M","0,22%"
2023-12-27,62.67,"62,670","63,020","62,380","1,23M","-0,29%"
2023-12-28,62.26,"62,790","62,830","62,220","1,32M","-0,65%"
2023-12-29,62.55,"62,300","62,760","62,260","748,68K","0,47%"
2024-01-02,63.33,"62,750","63,780","62,260","1,72M","1,25%"
2024-01-03,62.2,"63,380","63,610","61,890","2,31M","-1,78%"
2024-01-04,62.32,"62,420","62,860","62,240","2,21M","0,19%"
2024-01-05,62.55,"62,000","63,300","61,510","2,35M","0,37%"
2024-01-08,63.56,"62,500","63,610","62,140","1,68M","1,61%"
2024-01-09,63.8,"63,550","63,840","63,230","2,11M","0,38%"
2024-01-10,62.96,"63,740","64,060","62,960","2,27M","-1,32%"
2024-01-11,62.22,"63,520","64,030","62,220","2,42M","-1,18%"
2024-01-12,61.36,"62,420","62,530","61,180","2,97M","-1,38%"
2024-01-15,61.42,"61,220","61,670","60,700","1,91M","0,10%"
2024-01-16,61.28,"61,180","61,420","60,710","2,23M","-0,23%"
2024-01-17,59.32,"60,250","60,510","59,210","3,51M","-3,20%"
2024-01-18,59.84,"59,120","60,330","58,840","2,42M","0,88%"
2024-01-19,59.11,"60,100","60,150","59,020","3,09M","-1,22%"
2024-01-22,59.29,"59,410","60,050","59,140","2,17M","0,30%"
2024-01-23,60.22,"59,440","60,920","59,330","2,74M","1,57%"
2024-01-24,60.73,"60,600","61,030","60,090","1,86M","0,85%"
2024-01-25,59.75,"60,600","60,650","59,400","2,85M","-1,61%"
2024-01-26,61.26,"59,760","61,300","59,760","3,21M","2,53%"
2024-01-29,61.88,"61,340","61,880","60,760","2,16M","1,01%"
2024-01-30,62.26,"62,160","62,810","61,540","2,01M","0,61%"
2024-01-31,62.85,"62,140","63,020","62,040","3,12M","0,95%"
2024-02-01,63.08,"62,870","63,550","62,750","2,45M","0,37%"
2024-02-02,64.34,"64,000","65,130","63,700","3,77M","2,00%"
2024-02-05,63.18,"64,550","64,610","63,150","2,39M","-1,80%"
2024-02-06,63.96,"63,750","64,140","63,330","1,84M","1,23%"
2024-02-07,63.98,"64,140","65,160","63,980","2,03M","0,03%"
2024-02-08,65.04,"64,350","65,270","63,940","1,84M","1,66%"
2024-02-09,64.92,"65,100","65,460","64,600","1,75M","-0,18%"
2024-02-12,65.65,"65,240","66,010","65,170","1,43M","1,12%"
2024-02-13,65.44,"65,690","66,390","65,270","2,32M","-0,32%"
2024-02-14,65.53,"65,120","65,790","64,980","1,25M","0,14%"
2024-02-15,66.85,"66,150","67,170","66,100","2,87M","2,01%"
2024-02-16,67.38,"67,360","68,030","67,330","2,85M","0,79%"
2024-02-19,67.63,"67,370","67,690","67,170","1,77M","0,37%"
2024-02-20,66.78,"67,310","67,430","66,450","2,53M","-1,26%"
2024-02-21,68.07,"67,570","68,660","67,370","3,55M","1,93%"
2024-02-22,71.27,"70,950","72,240","70,360","7,35M","4,70%"
2024-02-23,71.68,"71,680","72,920","71,360","4,35M","0,58%"
2024-02-26,71.36,"71,360","71,900","70,770","2,73M","-0,45%"
2024-02-27,72.16,"71,300","72,520","71,150","2,47M","1,12%"
2024-02-28,73.4,"72,850","73,490","72,390","3,37M","1,72%"
2024-02-29,73.64,"73,530","74,270","73,220","4,24M","0,33%"
2024-03-01,74.09,"74,170","75,070","73,870","4,13M","0,61%"
2024-03-04,73.74,"73,820","74,250","73,530","1,92M","-0,47%"
2024-03-05,73.76,"73,800","73,800","72,670","1,78M","0,03%"
2024-03-06,72.85,"73,680","73,840","72,790","2,51M","-1,23%"
2024-03-07,72.4,"72,250","72,550","71,060","2,67M","-0,62%"
2024-03-08,72.55,"72,400","73,010","72,040","2,02M","0,21%"
2024-03-11,72.4,"72,380","72,500","72,010","1,92M","-0,21%"
2024-03-12,73.32,"72,490","73,490","72,180","3,66M","1,27%"
2024-03-13,72.49,"72,990","73,130","72,240","2,93M","-1,13%"
2024-03-14,72.54,"72,500","73,450","72,180","3,02M","0,07%"
2024-03-15,73.1,"72,880","73,980","72,690","7,72M","0,77%"
2024-03-18,73.36,"73,380","73,940","73,110","1,79M","0,36%"
2024-03-19,74.15,"73,640","74,230","73,290","2,52M","1,08%"
2024-03-20,73.8,"74,050","74,050","73,420","1,63M","-0,47%"
2024-03-21,73.34,"74,470","74,520","73,040","2,45M","-0,62%"
2024-03-22,73.5,"73,340","73,640","72,960","1,74M","0,22%"
2024-03-25,73.72,"73,580","73,770","73,350","1,38M","0,30%"
2024-03-26,73.45,"73,770","74,040","73,320","2,05M","-0,37%"
2024-03-27,73.52,"73,450","73,820","72,840","2,01M","0,10%"
2024-03-28,73.81,"73,620","74,100","73,360","2,52M","0,39%"
2024-04-02,73.47,"74,200","74,230","73,350","2,46M","-0,46%"
2024-04-03,73.91,"73,690","74,020","73,190","2,69M","0,60%"
2024-04-04,75.27,"73,950","75,630","73,780","3,04M","1,84%"
2024-04-05,74.71,"74,290","74,780","74,000","2,92M","-0,74%"
2024-04-08,76.61,"75,050","77,450","75,040","4,06M","2,54%"
2024-04-09,76.18,"76,400","76,700","75,950","1,88M","-0,56%"
2024-04-10,76,"76,900","77,360","75,360","2,44M","-0,24%"
2024-04-11,75.74,"76,050","76,240","75,110","2,08M","-0,34%"
2024-04-12,75.37,"76,370","76,570","74,840","2,76M","-0,49%"
2024-04-15,76.24,"75,520","77,120","75,520","2,44M","1,15%"
2024-04-16,74.61,"75,110","75,110","74,160","3,36M","-2,14%"
2024-04-17,74.4,"74,570","75,210","74,240","1,86M","-0,28%"
2024-04-18,74.81,"74,810","75,140","74,450","1,80M","0,55%"
2024-04-19,74.14,"74,220","74,350","73,490","2,62M","-0,90%"
2024-04-22,74.19,"74,880","74,900","73,360","2,15M","0,07%"
2024-04-23,74.05,"74,700","74,780","73,230","2,31M","-0,19%"
2024-04-24,74.02,"74,150","74,440","73,770","2,22M","-0,04%"
2024-04-25,73.22,"74,360","74,360","72,360","2,69M","-1,08%"
2024-04-26,74.36,"73,640","74,790","73,260","2,63M","1,56%"
2024-04-29,74.79,"75,000","75,280","74,520","2,46M","0,58%"
2024-04-30,70.94,"73,210","73,790","70,410","8,39M","-5,15%"
2024-05-02,70.91,"71,000","71,940","70,640","3,28M","-0,04%"
2024-05-03,71.58,"71,580","72,550","70,930","2,61M","0,94%"
2024-05-06,72.53,"72,280","73,220","71,800","2,74M","1,33%"
2024-05-07,73.3,"73,020","73,680","72,430","3,25M","1,06%"
2024-05-08,72.57,"73,310","73,420","71,970","4,06M","-1,00%"
2024-05-09,68.35,"68,650","68,820","67,840","3,43M","-5,82%"
2024-05-10,68.19,"68,650","68,730","67,870","4,13M","-0,23%"
2024-05-13,68.36,"67,930","68,520","67,530","3,64M","0,25%"
2024-05-14,69.33,"68,530","69,500","68,380","3,62M","1,42%"
2024-05-15,69,"69,500","70,130","69,000","3,80M","-0,48%"
2024-05-16,68.32,"68,800","68,940","67,950","3,44M","-0,99%"
2024-05-17,68.06,"68,250","68,860","67,950","3,30M","-0,38%"
2024-05-20,67.13,"68,510","68,600","67,060","3,14M","-1,37%"
2024-05-21,66.81,"66,800","66,920","66,450","3,15M","-0,48%"
2024-05-22,65.76,"65,700","66,330","64,700","4,21M","-1,57%"
2024-05-23,65.71,"65,830","66,110","65,310","3,25M","-0,08%"
2024-05-24,66.03,"65,110","66,320","65,040","3,46M","0,49%"
2024-05-27,66.29,"66,210","66,600","65,900","2,88M","0,39%"
2024-05-28,66.38,"66,550","66,990","66,120","2,77M","0,14%"
2024-05-29,65.47,"66,150","66,240","65,350","3,41M","-1,37%"
2024-05-30,65.93,"65,370","66,070","65,140","3,37M","0,70%"
2024-05-31,66.4,"66,130","66,620","65,670","4,26M","0,71%"
2024-06-03,66.33,"66,780","67,100","66,330","3,26M","-0,11%"
2024-06-04,65.53,"66,140","66,420","65,110","3,37M","-1,21%"
2024-06-05,65.58,"65,560","66,110","65,370","2,83M","0,08%"
2024-06-06,65.78,"65,650","66,030","65,290","2,82M","0,30%"
2024-06-07,65.11,"65,600","65,800","64,700","2,83M","-1,02%"
2024-06-10,65.52,"64,790","65,520","64,290","3,43M","0,63%"
2024-06-11,65.41,"65,610","65,860","64,960","2,62M","-0,17%"
2024-06-12,64.82,"65,080","65,670","64,220","4,05M","-0,90%"
2024-06-13,63.65,"64,410","64,580","63,420","4,13M","-1,80%"
2024-06-14,63.2,"63,600","63,700","62,730","4,30M","-0,71%"
2024-06-17,63.59,"63,460","63,920","63,080","3,29M","0,62%"
2024-06-18,63.52,"64,010","64,190","63,300","3,35M","-0,11%"
2024-06-19,63.83,"63,600","64,030","63,420","3,50M","0,49%"
2024-06-20,64.34,"63,910","64,500","63,760","3,43M","0,80%"
2024-06-21,63.66,"64,430","64,470","63,520","7,80M","-1,06%"
2024-06-24,64.54,"63,880","65,480","63,870","5,79M","1,38%"
2024-06-25,64.81,"64,630","65,210","64,450","3,80M","0,42%"
2024-06-26,64.25,"64,730","64,960","63,990","3,78M","-0,86%"
2024-06-27,63.43,"64,180","64,350","63,270","2,91M","-1,28%"
2024-06-28,64.57,"64,690","65,210","64,100","4,12M","1,80%"
2024-07-01,64.8,"65,570","65,840","64,780","3,18M","0,36%"
2024-07-02,64.73,"64,720","64,860","64,060","2,19M","-0,11%"
2024-07-03,65.3,"64,910","65,520","64,800","2,66M","0,88%"
2024-07-04,65.94,"65,580","66,280","65,520","1,86M","0,98%"
2024-07-05,65.47,"65,850","66,250","65,180","1,85M","-0,71%"
2024-07-08,65.39,"65,290","65,930","65,170","1,57M","-0,12%"
2024-07-09,63.15,"63,840","64,220","62,850","5,26M","-3,43%"
2024-07-10,63.95,"63,230","64,150","62,690","2,32M","1,27%"
2024-07-11,64,"64,120","64,310","63,310","1,90M","0,08%"
2024-07-12,64.78,"64,180","64,820","64,000","2,22M","1,22%"
2024-07-15,64.46,"64,590","64,640","64,140","1,29M","-0,49%"
2024-07-16,63.55,"64,130","64,180","63,160","2,29M","-1,41%"
2024-07-17,63.35,"63,310","63,630","62,990","1,86M","-0,31%"
2024-07-18,64.4,"64,080","64,810","63,740","2,30M","1,66%"
2024-07-19,63.53,"63,900","64,140","63,490","2,63M","-1,35%"
2024-07-22,64.25,"63,780","64,870","63,770","1,92M","1,13%"
2024-07-23,63.97,"64,000","64,810","63,550","1,92M","-0,44%"
2024-07-24,63.46,"63,220","63,660","63,120","2,09M","-0,80%"
2024-07-25,62.96,"62,500","63,210","62,150","3,07M","-0,79%"
2024-07-26,63.02,"61,430","63,460","61,000","3,43M","0,10%"
2024-07-29,61.9,"63,130","63,340","61,740","3,16M","-1,78%"
2024-07-30,61.63,"61,860","62,200","61,420","2,37M","-0,44%"
2024-07-31,61.16,"61,510","61,890","60,870","3,19M","-0,76%"
2024-08-01,59.43,"60,340","60,640","58,720","5,01M","-2,83%"
2024-08-02,58.3,"59,400","59,510","57,890","4,40M","-1,90%"
2024-08-05,56.92,"57,000","57,390","55,910","5,51M","-2,37%"
2024-08-06,56.58,"57,170","57,420","56,310","4,38M","-0,60%"
2024-08-07,57.84,"56,800","58,330","56,760","3,98M","2,23%"
2024-08-08,58.04,"57,590","58,050","57,260","3,17M","0,35%"
2024-08-09,57.81,"58,020","58,460","57,470","2,83M","-0,40%"
2024-08-12,57.48,"57,960","58,040","57,240","1,83M","-0,57%"
2024-08-13,57.44,"57,570","57,770","57,140","1,47M","-0,07%"
2024-08-14,58.27,"57,770","58,450","57,520","2,32M","1,44%"
2024-08-15,59.59,"58,400","59,890","58,160","3,52M","2,27%"
2024-08-16,60.09,"59,900","60,350","59,810","2,71M","0,84%"
2024-08-19,60.7,"60,210","61,070","60,200","1,92M","1,02%"
2024-08-20,60.96,"60,920","61,310","60,690","1,53M","0,43%"
2024-08-21,61.86,"60,750","61,930","60,670","2,09M","1,48%"
2024-08-22,61.61,"61,900","62,030","61,500","1,47M","-0,40%"
2024-08-23,62.09,"61,870","62,300","61,810","1,57M","0,78%"
2024-08-26,62.31,"62,010","62,630","61,910","1,13M","0,35%"
2024-08-27,62.56,"62,500","63,240","62,340","1,46M","0,40%"
2024-08-28,62.14,"62,670","62,860","62,070","1,53M","-0,67%"
2024-08-29,62.38,"62,200","62,850","62,040","1,59M","0,39%"
2024-08-30,62.34,"62,460","62,640","62,210","5,03M","-0,06%"
2024-09-02,61.96,"62,520","62,560","60,840","1,81M","-0,61%"
2024-09-03,60.9,"61,830","62,020","60,690","2,11M","-1,71%"
2024-09-04,59.89,"59,900","60,330","59,440","2,13M","-1,66%"
2024-09-05,60.04,"59,520","60,920","59,380","2,09M","0,25%"
2024-09-06,58.45,"59,910","59,940","58,160","3,63M","-2,65%"
2024-09-09,58.24,"58,570","58,630","57,870","2,12M","-0,36%"
2024-09-10,55.4,"58,000","58,160","54,890","6,55M","-4,88%"
2024-09-11,55.68,"55,590","56,000","54,910","2,74M","0,51%"
2024-09-12,55.67,"56,360","56,560","55,330","2,15M","-0,02%"
2024-09-13,56.74,"55,900","56,940","55,900","2,45M","1,92%"
2024-09-16,56.54,"56,700","56,770","56,210","1,74M","-0,35%"
2024-09-17,57.17,"56,600","57,570","56,480","2,27M","1,11%"
2024-09-18,57.61,"57,250","57,780","57,090","1,88M","0,77%"
2024-09-19,59.01,"58,540","59,560","58,290","3,21M","2,43%"
2024-09-20,54.99,"54,800","55,580","54,050","12,97M","-6,81%"
2024-09-23,56.09,"54,800","56,090","54,210","3,48M","2,00%"
2024-09-24,56.83,"57,110","57,530","56,700","3,63M","1,32%"
2024-09-25,55.88,"56,630","57,070","55,820","3,15M","-1,67%"
2024-09-26,57.71,"56,290","57,990","56,240","3,64M","3,27%"
2024-09-27,59.49,"57,990","59,710","57,950","4,09M","3,08%"
2024-09-30,58.04,"59,090","59,160","57,920","4,21M","-2,44%"
2024-10-01,57.5,"58,150","58,280","57,150","2,46M","-0,93%"
2024-10-02,57.35,"57,520","58,150","57,270","1,69M","-0,26%"
2024-10-03,56.72,"56,830","56,910","56,000","2,39M","-1,10%"
2024-10-04,57.32,"56,790","57,690","56,560","2,50M","1,06%"
2024-10-07,57.67,"57,590","57,710","57,000","1,29M","0,61%"
2024-10-08,56.44,"56,580","57,090","56,020","2,94M","-2,13%"
2024-10-09,57,"56,600","57,060","56,110","1,99M","0,99%"
2024-10-10,57.2,"56,950","57,650","56,670","1,75M","0,35%"
2024-10-11,57.82,"57,010","57,820","56,760","2,45M","1,08%"
2024-10-14,57.76,"58,060","58,100","57,430","1,48M","-0,10%"
2024-10-15,57.27,"57,840","57,890","56,630","2,87M","-0,85%"
2024-10-16,56.77,"56,900","57,110","56,320","2,84M","-0,87%"
2024-10-17,56.9,"56,800","57,360","56,320","1,72M","0,23%"
2024-10-18,57.3,"56,940","58,420","56,930","2,52M","0,70%"
2024-10-21,57,"57,080","57,600","56,910","1,16M","-0,52%"
2024-10-22,57.38,"56,820","57,490","56,690","1,49M","0,67%"
2024-10-23,57.53,"57,760","58,670","57,500","1,91M","0,26%"
2024-10-24,58.36,"57,540","59,680","57,530","3,31M","1,44%"
2024-10-25,57.79,"56,520","58,080","56,100","3,69M","-0,98%"
2024-10-28,57.43,"58,330","58,420","56,740","2,07M","-0,62%"
2024-10-29,56.95,"57,300","57,810","56,600","2,38M","-0,84%"
2024-10-30,56.4,"56,300","56,550","55,640","3,05M","-0,97%"
2024-10-31,55.7,"55,840","56,440","55,700","2,54M","-1,24%"
2024-11-01,55.95,"55,600","56,270","55,600","1,88M","0,45%"
2024-11-04,56.18,"55,940","56,780","55,900","1,40M","0,41%"
2024-11-05,55.9,"56,260","56,360","55,520","1,79M","-0,50%"
2024-11-06,52.3,"54,210","54,950","51,910","8,33M","-6,44%"
2024-11-07,53.77,"52,560","54,170","52,390","4,29M","2,81%"
2024-11-08,52.36,"53,500","53,500","51,980","4,47M","-2,62%"
2024-11-11,52.85,"52,880","52,960","51,860","3,56M","0,94%"
2024-11-12,52.06,"52,190","53,150","51,870","3,69M","-1,49%"
2024-11-13,51.44,"51,570","51,760","50,750","4,42M","-1,19%"
2024-11-14,52.47,"51,600","52,680","51,370","3,24M","2,00%"
2024-11-15,52.95,"51,930","53,370","51,910","2,56M","0,91%"
2024-11-18,53.51,"53,080","53,920","53,080","2,09M","1,06%"
2024-11-19,52.87,"53,390","53,690","52,100","3,14M","-1,20%"
2024-11-20,51.89,"53,000","53,080","51,830","2,01M","-1,85%"
2024-11-21,51.85,"51,890","51,900","50,980","2,66M","-0,08%"
2024-11-22,52.27,"51,890","52,350","50,980","2,46M","0,81%"
2024-11-25,52.83,"52,790","53,120","52,290","3,84M","1,07%"
2024-11-26,52.28,"52,020","52,520","51,620","2,31M","-1,04%"
2024-11-27,52.33,"52,110","52,380","51,910","1,54M","0,10%"
2024-11-28,52.66,"52,330","52,960","52,300","1,72M","0,63%"
2024-11-29,52.96,"52,380","52,970","52,290","2,20M","0,57%"
2024-12-02,53.35,"52,320","53,770","52,140","2,62M","0,74%"
2024-12-03,52,"52,600","52,830","52,000","3,64M","-2,53%"
2024-12-04,53.04,"52,100","53,610","52,080","2,58M","2,00%"
2024-12-05,53.38,"53,010","53,590","52,910","2,54M","0,64%"
2024-12-06,53.78,"53,280","54,140","53,240","2,34M","0,75%"
2024-12-09,55.52,"54,430","55,790","54,300","3,07M","3,24%"
2024-12-10,56.07,"55,440","56,400","55,260","2,77M","0,99%"
2024-12-11,55.69,"56,290","56,400","55,430","2,31M","-0,68%"
2024-12-12,56.26,"55,560","56,430","55,560","3,00M","1,02%"
2024-12-13,56.53,"56,390","57,230","56,390","2,47M","0,48%"
2024-12-16,54.35,"56,220","56,460","53,820","4,85M","-3,86%"
2024-12-17,54.05,"53,890","54,790","53,880","2,27M","-0,55%"
2024-12-18,53.94,"54,500","54,780","53,920","2,50M","-0,20%"
2024-12-19,53.47,"53,260","54,320","53,160","2,15M","-0,87%"
2024-12-20,53.45,"53,100","53,490","52,670","5,43M","-0,04%"
2024-12-23,52.72,"53,420","53,440","52,450","1,75M","-1,37%"
2024-12-27,53.55,"52,720","53,660","52,610","2,00M","1,57%"
2024-12-30,53.8,"53,140","53,850","53,060","809,96K","0,47%"
2025-01-02,52.88,"53,600","53,950","52,010","2,39M","-1,71%"
2025-01-03,52.45,"52,720","53,070","52,210","1,48M","-0,81%"
2025-01-06,54.34,"52,990","55,640","52,870","4,11M","3,60%"
2025-01-07,54.32,"54,000","54,440","53,260","2,44M","-0,04%"
2025-01-08,53.31,"54,010","54,400","52,940","2,45M","-1,86%"
2025-01-09,53.06,"52,960","53,180","52,370","1,77M","-0,47%"
2025-01-10,55.04,"52,890","55,680","52,470","4,54M","3,73%"
2025-01-13,55.45,"55,240","56,250","55,100","2,27M","0,74%"
2025-01-14,55.55,"55,680","56,600","55,550","1,95M","0,18%"
2025-01-15,56.3,"55,740","56,530","55,210","2,29M","1,35%"
2025-01-16,55.16,"56,700","56,700","55,160","2,71M","-2,02%"
2025-01-17,55.09,"55,220","55,930","54,930","2,59M","-0,13%"
2025-01-20,56.37,"55,220","56,900","54,600","3,04M","2,32%"
2025-01-21,56.05,"55,850","56,050","55,470","2,00M","-0,57%"
2025-01-22,56.25,"55,700","56,390","55,240","1,78M","0,36%"
2025-01-23,55.82,"56,660","56,720","55,540","1,81M","-0,76%"
2025-01-24,56.79,"56,320","58,000","56,090","2,95M","1,74%"
2025-01-27,57.62,"57,050","57,670","56,510","2,55M","1,46%"
2025-01-28,58.44,"58,500","59,270","58,210","2,75M","1,42%"
2025-01-29,58.74,"58,510","58,830","57,860","2,18M","0,51%"
2025-01-30,59.33,"58,870","59,460","58,510","1,69M","1,00%"
2025-01-31,58.92,"59,330","59,410","58,620","2,12M","-0,69%"
2025-02-03,57.21,"56,560","57,330","55,790","4,04M","-2,90%"
2025-02-04,57.34,"56,750","57,340","56,060","2,02M","0,23%"
2025-02-05,56.65,"57,030","57,270","56,060","2,45M","-1,20%"
2025-02-06,57.52,"56,420","57,770","56,080","2,17M","1,54%"
2025-02-07,56.88,"57,700","58,150","56,540","2,00M","-1,11%"
2025-02-10,57.55,"56,820","57,820","56,810","1,88M","1,18%"
2025-02-11,57.18,"57,480","57,740","56,830","1,98M","-0,64%"
2025-02-12,58,"57,560","58,330","57,300","2,69M","1,43%"
2025-02-13,61.13,"58,790","61,290","58,790","5,14M","5,40%"
2025-02-14,61.32,"60,520","62,030","60,400","2,95M","0,31%"
2025-02-17,61.5,"61,410","61,800","61,230","1,82M","0,29%"
2025-02-18,62.21,"61,790","62,230","61,170","2,09M","1,15%"
2025-02-19,61.18,"61,890","62,030","60,650","2,75M","-1,66%"
2025-02-20,59.63,"59,340","60,770","58,870","3,99M","-2,53%"
2025-02-21,58.8,"59,650","59,850","57,870","4,01M","-1,39%"
2025-02-24,59.65,"59,600","59,970","59,180","2,41M","1,45%"
2025-02-25,60.7,"59,350","60,940","59,200","2,10M","1,76%"
2025-02-26,61.43,"60,610","61,580","60,550","1,97M","1,20%"
2025-02-27,59.98,"59,840","60,720","59,700","2,73M","-2,36%"
2025-02-28,59.77,"59,220","60,020","58,790","4,16M","-0,35%"
2025-03-03,60.73,"59,500","62,290","59,230","3,36M","1,61%"
2025-03-04,57.81,"59,620","59,750","56,950","5,04M","-4,81%"
2025-03-05,59.59,"59,480","61,030","59,090","4,45M","3,08%"
2025-03-06,62.3,"60,800","62,870","60,750","4,78M","4,55%"
2025-03-07,60.7,"61,570","62,150","60,090","2,86M","-2,57%"
2025-03-10,61.96,"61,740","62,320","60,500","3,61M","2,08%"
2025-03-11,60.76,"61,890","63,170","60,260","4,05M","-1,94%"
2025-03-12,60.5,"61,060","61,220","59,980","1,82M","-0,43%"
2025-03-13,59.72,"59,800","60,320","58,770","2,76M","-1,29%"
2025-03-14,59.97,"59,310","60,940","58,720","2,93M","0,42%"
2025-03-17,59.88,"60,150","60,700","59,630","1,87M","-0,15%"
2025-03-18,61.325,"60,325","61,575","60,130","1,07M","2,41%"
