"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var..."
2018-05-03,5.04,"5,05","5,05","5,04","93,93K","0,00%"
2018-05-02,5.04,"5,04","5,04","5,04","0,20K","0,00%"
2018-04-30,5.04,"5,04","5,04","5,04","0,75K","0,00%"
2018-04-27,5.04,"5,04","5,04","5,04","0,26K","0,00%"
2018-04-26,5.04,"5,04","5,04","5,04","0,28K","0,00%"
2018-04-25,5.04,"5,03","5,04","5,03","11,87K","0,00%"
2018-04-24,5.04,"5,04","5,04","5,04","2,85K","0,00%"
2018-04-23,5.04,"5,04","5,04","5,04","3,98K","0,00%"
2018-04-19,5.04,"5,05","5,05","5,04","51,17K","-0,20%"
2018-04-18,5.05,"5,05","5,05","5,05","2,93K","0,00%"
2018-04-16,5.05,"5,05","5,05","5,05","22,25K","0,00%"
2018-04-13,5.05,"5,04","5,05","5,04","239,24K","0,20%"
2018-04-12,5.04,"5,04","5,04","5,02","4,76K","0,40%"
2018-04-10,5.02,"5,03","5,03","5,02","2,22K","0,00%"
2018-04-09,5.02,"5,02","5,02","5,02","10,17K","0,00%"
2018-04-06,5.02,"5,02","5,02","5,01","5,14K","0,20%"
2018-04-05,5.01,"5,02","5,02","5,02","0,45K","0,20%"
2018-04-04,5,"5,01","5,01","5,01","0,31K","0,00%"
2018-04-03,5,"5,01","5,01","5,00","0,53K","-0,20%"
2018-03-28,5.01,"5,00","5,00","5,00","0,45K","0,00%"
2018-03-27,5.01,"5,01","5,01","5,01","42,54K","0,20%"
2018-03-26,5,"5,00","5,00","4,99","10,47K","0,00%"
2018-03-23,5,"4,99","5,00","4,99","6,68K","0,00%"
2018-03-22,5,"5,00","5,00","5,00","3,00K","-0,20%"
2018-03-21,5.01,"5,02","5,02","5,02","0,98K","0,00%"
2018-03-20,5.01,"5,01","5,01","5,01","1,52K","-0,20%"
2018-03-16,5.02,"5,04","5,04","5,04","1,03K","0,00%"
2018-03-15,5.02,"5,03","5,03","5,03","7,53K","0,00%"
2018-03-14,5.02,"5,03","5,03","5,02","7,00K","0,00%"
2018-03-13,5.02,"5,02","5,02","5,02","1,30K","-0,20%"
2018-03-12,5.03,"5,03","5,03","5,03","2,39K","0,20%"
2018-03-08,5.02,"5,01","5,01","5,01","0,35K","0,20%"
2018-03-07,5.01,"5,01","5,01","5,01","17,00K","0,00%"
2018-03-06,5.01,"5,01","5,01","5,00","1,36K","0,20%"
2018-03-05,5,"5,00","5,00","5,00","0,83K","0,00%"
2018-03-02,5,"5,02","5,02","5,00","6,85K","-0,20%"
2018-03-01,5.01,"5,01","5,01","5,00","11,15K","0,00%"
2018-02-28,5.01,"5,00","5,01","5,00","2,95K","0,20%"
2018-02-26,5,"5,01","5,01","5,01","3,00K","0,00%"
2018-02-23,5,"5,00","5,00","5,00","10,13K","0,00%"
2018-02-22,5,"5,01","5,01","5,00","2,45K","-0,20%"
2018-02-21,5.01,"5,01","5,01","5,00","8,03K","0,00%"
2018-02-20,5.01,"5,02","5,02","5,02","1,80K","0,00%"
2018-02-19,5.01,"4,99","4,99","4,99","6,00K","0,00%"
2018-02-16,5.01,"5,00","5,01","5,00","7,55K","0,60%"
2018-02-14,4.98,"4,99","4,99","4,98","2,52K","0,00%"
2018-02-13,4.98,"5,00","5,00","4,99","20,65K","-0,40%"
2018-02-12,5,"5,00","5,01","5,00","1,59K","0,00%"
2018-02-09,5,"5,00","5,00","5,00","17,41K","-0,20%"
2018-02-08,5.01,"5,03","5,03","5,03","5,91K","-0,40%"
2018-02-07,5.03,"5,02","5,03","5,02","18,91K","0,20%"
2018-02-05,5.02,"5,03","5,03","5,03","0,53K","-0,20%"
2018-02-02,5.03,"5,04","5,04","5,03","3,87K","-0,20%"
2018-02-01,5.04,"5,04","5,04","5,04","23,39K","0,00%"
2018-01-31,5.04,"5,04","5,04","5,04","85,37K","-0,20%"
2018-01-29,5.05,"5,05","5,05","5,05","11,61K","-0,20%"
2018-01-26,5.06,"5,05","5,05","5,05","4,25K","0,20%"
2018-01-25,5.05,"5,05","5,05","5,05","1,30K","-0,20%"
2018-01-24,5.06,"5,07","5,07","5,07","10,99K","0,00%"
2018-01-22,5.06,"5,05","5,05","5,05","0,38K","0,20%"
2018-01-17,5.05,"5,06","5,06","5,05","1,50K","-0,20%"
2018-01-16,5.06,"5,06","5,06","5,05","12,35K","0,20%"
2018-01-12,5.05,"5,05","5,05","5,05","18,52K","0,00%"
2018-01-11,5.05,"5,06","5,06","5,05","30,52K","0,00%"
2018-01-10,5.05,"5,05","5,05","5,05","1,08K","-0,20%"
2018-01-08,5.06,"5,07","5,07","5,07","0,36K","0,00%"
2018-01-05,5.06,"5,07","5,07","5,07","10,00K","0,00%"
2018-01-04,5.06,"5,05","5,05","5,05","10,00K","0,20%"
2018-01-03,5.05,"5,04","5,05","5,04","30,43K","0,20%"
2018-01-02,5.04,"5,05","5,05","5,04","118,50K","0,20%"
2017-12-27,5.03,"5,04","5,04","5,04","26,76K","0,20%"
2017-12-19,5.02,"5,03","5,03","5,02","3,97K","-0,20%"
2017-12-18,5.03,"5,02","5,02","5,02","3,14K","0,20%"
2017-12-15,5.02,"5,03","5,03","5,03","5,00K","-0,20%"
2017-12-12,5.03,"0,00","5,03","5,03","30,22K","0,00%"
2017-12-11,5.03,"0,00","5,04","5,04","22,40K","0,00%"
2017-12-07,5.03,"0,00","5,03","5,03","19,60K","0,00%"
2017-12-06,5.03,"5,04","5,04","5,04","10,00K","-0,20%"
2017-12-04,5.04,"5,04","5,04","5,04","67,32K","0,00%"
2017-12-01,5.04,"5,04","5,04","5,04","0,70K","0,00%"
2017-11-30,5.04,"0,00","5,04","5,04","24,00K","0,00%"
2017-11-29,5.04,"0,00","5,04","5,04","150,00K","-0,20%"
2017-11-28,5.05,"5,05","5,05","5,04","71,39K","0,00%"
2017-11-27,5.05,"5,05","5,05","5,05","10,00K","0,20%"
2017-11-23,5.04,"5,04","5,04","5,04","0,59K","0,00%"
2017-11-22,5.04,"5,03","5,03","5,03","0,85K","0,20%"
2017-11-17,5.03,"5,03","5,03","5,03","3,00K","-0,20%"
2017-11-16,5.04,"5,04","5,04","5,04","9,27K","0,60%"
2017-11-15,5.01,"5,00","5,00","5,00","0,40K","-0,20%"
2017-11-14,5.02,"5,04","5,04","5,04","10,00K","-0,20%"
2017-11-13,5.03,"5,03","5,03","5,03","20,80K","0,00%"
2017-11-10,5.03,"5,04","5,04","5,02","16,00K","-0,40%"
2017-11-09,5.05,"5,04","5,04","5,04","5,00K","-0,20%"
2017-11-08,5.06,"5,07","5,07","5,07","3,00K","-0,39%"
2017-11-07,5.08,"5,08","5,08","5,08","0,29K","0,20%"
2017-11-01,5.07,"5,08","5,08","5,08","10,00K","0,00%"
2017-10-31,5.07,"5,07","5,07","5,07","4,00K","0,20%"
2017-10-27,5.06,"5,06","5,06","5,06","4,94K","0,20%"
2017-10-24,5.05,"5,04","5,04","5,04","2,77K","0,00%"
2017-10-19,5.05,"5,04","5,04","5,04","3,00K","0,20%"
2017-10-16,5.04,"5,05","5,05","5,05","0,00K","0,00%"
