"Data","Ultimo"
2018-05-18,207.35
2018-05-17,208.4
2018-05-16,207.3
2018-05-15,203.8
2018-05-14,203.65
2018-05-11,203.75
2018-05-10,202.35
2018-05-09,201.05
2018-05-08,198.6
2018-05-07,199.12
2018-05-04,196.7
2018-05-03,194.78
2018-05-02,196.62
2018-04-30,194.22
2018-04-27,194.88
2018-04-26,194.24
2018-04-25,192.9
2018-04-24,195.58
2018-04-23,195.58
2018-04-20,195.56
2018-04-19,195.12
2018-04-18,195.4
2018-04-17,191.5
2018-04-16,188.72
2018-04-13,189.94
2018-04-12,188.7
2018-04-11,186.82
2018-04-10,188.46
2018-04-09,185.54
2018-04-06,185.98
2018-04-05,188.1
2018-04-04,182.36
2018-04-03,185.68
2018-03-29,186.28
2018-03-28,184.18
2018-03-27,186.2
2018-03-26,183.12
2018-03-23,185.28
2018-03-22,186.8
2018-03-21,191.46
2018-03-20,189.8
2018-03-19,187.78
2018-03-16,191.22
2018-03-15,191.34
2018-03-14,190.28
2018-03-13,190.04
2018-03-12,191.6
2018-03-09,191
2018-03-08,189.96
2018-03-07,188.62
2018-03-06,188.12
2018-03-05,187.54
2018-03-02,184.48
2018-03-01,189.5
2018-02-28,193.56
2018-02-27,195.92
2018-02-26,197.34
2018-02-23,195.76
2018-02-22,196.7
2018-02-21,196.26
2018-02-20,194.56
2018-02-19,193.1
2018-02-16,195.22
2018-02-15,194.06
2018-02-14,191.7
2018-02-13,189.06
2018-02-12,188.72
2018-02-09,184.76
2018-02-08,186.74
2018-02-07,192.5
2018-02-06,190.54
2018-02-05,193.62
2018-02-02,195.1
2018-02-01,199.52
2018-01-31,201.05
2018-01-30,202
2018-01-29,204.1
2018-01-26,203.05
2018-01-25,202.1
2018-01-24,203.1
2018-01-23,203.5
2018-01-22,205
2018-01-19,205.35
2018-01-18,203.8
2018-01-17,202.5
2018-01-16,202.6
2018-01-15,204.4
2018-01-12,204.4
2018-01-11,203.75
2018-01-10,202.8
2018-01-09,204.3
2018-01-08,202.5
2018-01-05,200.75
2018-01-04,199.4
2018-01-03,197.46
2018-01-02,195.8
2017-12-29,195.08
2017-12-28,195.58
2017-12-27,195.68
2017-12-22,194.22
2017-12-21,194.48
2017-12-20,192.62
2017-12-19,192.92
2017-12-18,194.1
2017-12-15,191.22
2017-12-14,191
2017-12-13,190.96
2017-12-12,190.24
2017-12-11,189.62
2017-12-08,189.12
2017-12-07,187.2
2017-12-06,187.8
2017-12-05,187.92
2017-12-04,189.58
2017-12-01,186.42
2017-11-30,188.3
2017-11-29,188.6
2017-11-28,188.98
2017-11-27,189.52
2017-11-24,191.59
2017-11-23,191.12
2017-11-22,190.97
2017-11-21,191.62
2017-11-20,190.75
2017-11-17,188.7
2017-11-16,188.64
2017-11-15,187.1
2017-11-14,188.83
2017-11-13,191.56
2017-11-10,193
2017-11-09,193.1
2017-11-08,196.66
2017-11-07,195.83
2017-11-06,196.76
2017-11-03,195.93
2017-11-02,195
2017-11-01,195.36
2017-10-31,192.54
2017-10-30,192.21
2017-10-27,192.54
2017-10-26,191.73
2017-10-25,189.24
2017-10-24,189.95
2017-10-23,190.38
2017-10-20,188.95
2017-10-19,187.1
2017-10-18,187.51
2017-10-17,188.56
2017-10-16,189.73
2017-10-13,189.69
2017-10-12,187.02
2017-10-11,186.28
2017-10-10,187.36
2017-10-09,186.9
2017-10-06,187.59
2017-10-05,188.67
2017-10-04,188.11
2017-10-03,187.14
2017-10-02,185.96
2017-09-29,185.11
2017-09-28,183.88
2017-09-27,183.11
2017-09-26,182.61
2017-09-25,182.59
2017-09-22,183.58
2017-09-21,183.76
2017-09-20,182.8
2017-09-19,182.01
2017-09-18,181.75
2017-09-15,180.4
2017-09-14,181.3
2017-09-13,182.06
2017-09-12,183.56
2017-09-11,181.96
2017-09-08,179.45
2017-09-07,180.28
2017-09-06,178.99
2017-09-05,178.88
2017-09-04,179.34
2017-09-01,179.97
2017-08-31,177.85
2017-08-30,176.13
2017-08-29,174.5
2017-08-28,175.96
2017-08-25,177.85
2017-08-24,177.86
2017-08-23,177.05
2017-08-22,176.5
2017-08-21,173.84
2017-08-18,174.49
2017-08-17,175.73
2017-08-16,175.95
2017-08-14,173.96
2017-08-11,171.42
2017-08-10,173.3
2017-08-09,175.4
2017-08-08,176.73
2017-08-07,176.84
2017-08-04,175.93
2017-08-03,174.15
2017-08-02,173.77
2017-08-01,175.69
2017-07-31,174.92
2017-07-28,174.24
2017-07-27,176.09
2017-07-26,176.4
2017-07-25,175.75
2017-07-24,173.4
2017-07-21,173.59
2017-07-20,175.75
2017-07-19,177.74
2017-07-18,176.81
2017-07-17,179.17
2017-07-14,178.21
2017-07-13,177.01
2017-07-12,176.26
2017-07-11,173.14
2017-07-10,173.15
2017-07-07,171.4
2017-07-06,172.48
2017-07-05,174.51
2017-07-04,174.4
2017-07-03,174.23
2017-06-30,169.89
2017-06-29,170.42
2017-06-28,171.92
2017-06-27,171.97
2017-06-26,171.79
2017-06-23,171.98
2017-06-22,172.56
2017-06-21,173.05
2017-06-20,172.66
2017-06-19,175.08
2017-06-16,172.05
2017-06-15,171.73
2017-06-14,174.06
2017-06-13,175.24
2017-06-12,174.79
2017-06-09,175.94
2017-06-08,173.67
2017-06-07,172.55
2017-06-06,172.74
2017-06-05,173.69
2017-06-02,174.48
2017-06-01,173.64
2017-05-31,172.78
2017-05-30,174.03
2017-05-29,174.19
2017-05-26,173.83
2017-05-25,174.2
2017-05-24,174.54
2017-05-23,175
2017-05-22,174.53
2017-05-19,174.69
2017-05-18,173.22
2017-05-17,173.17
2017-05-16,175.66
2017-05-15,176.09
2017-05-12,174.15
2017-05-11,175.54
2017-05-10,175.75
2017-05-09,175.57
2017-05-08,173.62
2017-05-05,175.46
2017-05-04,173.21
2017-05-03,173.7
2017-05-02,175.24
2017-04-28,175.37
2017-04-27,174.72
2017-04-26,177
2017-04-25,176.44
2017-04-24,176.22
2017-04-21,172.88
2017-04-20,173.19
2017-04-19,172.75
2017-04-18,172.34
2017-04-13,175.55
2017-04-12,176.02
2017-04-11,177.44
2017-04-10,177.74
2017-04-07,177.41
2017-04-06,177.12
2017-04-05,176.95
2017-04-04,176.62
2017-04-03,175.5
2017-03-31,175.47
2017-03-30,176.08
2017-03-29,173.84
2017-03-28,172.71
2017-03-27,170.83
2017-03-24,173.5
2017-03-23,173.99
2017-03-22,173.11
2017-03-21,173.43
2017-03-20,176.12
2017-03-17,176.43
2017-03-16,175.92
2017-03-15,173.54
2017-03-14,171.77
2017-03-13,172.21
2017-03-10,170.04
2017-03-09,170.74
2017-03-08,171.83
2017-03-07,171.93
2017-03-06,172.61
2017-03-03,174.5
2017-03-02,175.2
2017-03-01,175.71
2017-02-28,172.37
2017-02-27,172.54
2017-02-24,172.01
2017-02-23,174.32
2017-02-22,175.67
2017-02-21,176.82
2017-02-20,175.77
2017-02-17,173.94
2017-02-16,175.04
2017-02-15,176.36
2017-02-14,175.55
2017-02-13,176.53
2017-02-10,173.6
2017-02-09,170.8
2017-02-08,169.99
2017-02-07,170.71
2017-02-06,169.51
2017-02-03,170.57
2017-02-02,172.54
2017-02-01,172.7
2017-01-31,171.2
2017-01-30,172.5
2017-01-27,174.76
2017-01-26,174.2
2017-01-25,175.07
2017-01-24,173.54
2017-01-23,170.71
2017-01-20,170.46
2017-01-19,170.02
2017-01-18,170.11
2017-01-17,169.07
2017-01-16,169.6
2017-01-13,170.15
2017-01-12,168.54
2017-01-11,168.81
2017-01-10,167.22
2017-01-09,165.14
2017-01-06,164.92
2017-01-05,165.59
2017-01-04,165.03
2017-01-03,165.86
2017-01-02,165.69
2016-12-30,164.52
2016-12-29,164.5
2016-12-28,165.31
2016-12-27,163.53
2016-12-23,162.94
2016-12-22,163.09
2016-12-21,164.07
2016-12-20,163.98
2016-12-19,163.8
2016-12-16,164.15
2016-12-15,164.33
2016-12-14,164.61
2016-12-13,165.13
2016-12-12,165.9
2016-12-09,166.57
2016-12-08,166.83
2016-12-07,164.03
2016-12-06,160.73
2016-12-05,160.98
2016-12-02,159.1
2016-12-01,159.5
2016-11-30,159.39
2016-11-29,157.94
2016-11-28,158.7
2016-11-25,160.14
2016-11-24,160.75
2016-11-23,159.69
2016-11-22,158.89
2016-11-21,156.42
2016-11-18,155.63
2016-11-17,156.97
2016-11-16,155.55
2016-11-15,156.56
2016-11-14,158.72
2016-11-11,156.91
2016-11-10,159.41
2016-11-09,157.69
2016-11-08,152.53
2016-11-07,151.02
2016-11-04,148.02
2016-11-03,148.8
2016-11-02,150.35
2016-11-01,150.92
2016-10-31,153.03
2016-10-28,152.34
2016-10-27,151.88
2016-10-26,152.06
2016-10-25,153.55
2016-10-24,152.26
2016-10-21,152.79
2016-10-20,151.97
2016-10-19,152.19
2016-10-18,151.58
2016-10-17,149.05
2016-10-14,150.05
2016-10-13,148.46
2016-10-12,150.68
2016-10-11,150.23
2016-10-10,152.15
2016-10-07,150.52
2016-10-06,151.51
2016-10-05,151.47
2016-10-04,152.54
2016-10-03,150.62
2016-09-30,150.37
2016-09-29,150.06
2016-09-28,148.69
2016-09-27,146.56
2016-09-26,146.92
2016-09-23,148.95
2016-09-22,149.05
2016-09-21,145.63
2016-09-20,144.32
2016-09-19,144.27
2016-09-16,142.03
2016-09-15,143.37
2016-09-14,142.75
2016-09-13,141.78
2016-09-12,142.49
2016-09-09,144.83
2016-09-08,147.11
2016-09-07,148.24
2016-09-06,147.2
2016-09-05,147.65
2016-09-02,147.44
2016-09-01,145.22
2016-08-31,144.85
2016-08-30,146.62
2016-08-29,146.47
2016-08-26,147.69
2016-08-25,145.67
2016-08-24,146.46
2016-08-23,147.09
2016-08-22,144.61
2016-08-19,145.43
2016-08-18,146.74
2016-08-17,145.17
2016-08-16,146.95
2016-08-12,145.31
2016-08-11,146.11
2016-08-10,144.89
2016-08-09,145.94
2016-08-08,144.15
2016-08-05,142.41
2016-08-04,139.9
2016-08-03,139.71
2016-08-02,139.23
2016-08-01,141.32
2016-07-29,141.16
2016-07-28,140.73
2016-07-27,141.15
2016-07-26,140.9
2016-07-25,139.7
2016-07-22,139.4
2016-07-21,139.8
2016-07-20,138.69
2016-07-19,138.78
2016-07-18,140.78
2016-07-15,140.01
2016-07-14,140.51
2016-07-13,138.47
2016-07-12,138.41
2016-07-11,136.42
2016-07-08,132.46
2016-07-07,130.54
2016-07-06,129.63
2016-07-05,131.37
2016-07-04,134.51
2016-07-01,134.31
2016-06-30,132.07
2016-06-29,130.34
2016-06-28,126.17
2016-06-27,123.88
2016-06-24,128.88
2016-06-23,136.82
2016-06-22,135.17
2016-06-21,134.12
2016-06-20,133.83
2016-06-17,129.19
2016-06-16,128.33
2016-06-15,129.11
2016-06-14,126.43
2016-06-13,129.17
2016-06-10,130.83
2016-06-09,133.57
2016-06-08,135.74
2016-06-07,135.42
2016-06-06,134.35
2016-06-03,132.02
2016-06-02,132.53
2016-06-01,131.82
2016-05-31,133.36
2016-05-30,134.53
2016-05-27,134.09
2016-05-26,134.76
2016-05-25,133.83
2016-05-24,132.9
2016-05-23,130.49
2016-05-20,130.68
2016-05-19,129.55
2016-05-18,131.48
2016-05-17,131.26
2016-05-16,130.5
2016-05-13,130
2016-05-12,128.91
2016-05-11,130.72
2016-05-10,130.08
2016-05-09,128.93
2016-05-06,131.6
2016-05-05,131.01
2016-05-04,130.42
2016-05-03,132.65
2016-05-02,136.62
2016-04-29,137.21
2016-04-28,138.36
2016-04-27,136.54
2016-04-26,135.57
2016-04-25,136.25
2016-04-22,138.12
2016-04-21,139.11
2016-04-20,140.18
2016-04-19,138.25
2016-04-18,134.93
2016-04-15,133.84
2016-04-14,134.14
2016-04-13,133.54
2016-04-12,128.64
2016-04-11,126.83
2016-04-08,124.88
2016-04-07,122.38
2016-04-06,124.06
2016-04-05,124.14
2016-04-04,126.97
2016-04-01,126.57
2016-03-31,128.35
2016-03-30,129.43
2016-03-29,126.16
2016-03-24,126.72
2016-03-23,128.41
2016-03-22,128.66
2016-03-21,128.57
2016-03-18,128.99
2016-03-17,128.11
2016-03-16,125.73
2016-03-15,125.59
2016-03-14,128.45
2016-03-11,126.85
2016-03-10,123.4
2016-03-09,126.91
2016-03-08,125.99
2016-03-07,130.24
2016-03-04,128.84
2016-03-03,126.04
2016-03-02,125.09
2016-03-01,123.97
2016-02-29,121.77
2016-02-26,120.26
2016-02-25,117.35
2016-02-24,115.66
2016-02-23,119.83
2016-02-22,122.28
2016-02-19,118.53
2016-02-18,118.72
2016-02-17,118.38
2016-02-16,113.42
2016-02-15,115.15
2016-02-12,112.14
2016-02-11,108.09
2016-02-10,111.37
2016-02-09,110.06
2016-02-08,112.39
2016-02-05,115.37
2016-02-04,115.34
2016-02-03,113.4
2016-02-02,112.59
2016-02-01,114.64
2016-01-29,114.84
2016-01-28,114.05
2016-01-27,114.71
2016-01-26,115.09
2016-01-25,113.12
2016-01-22,114.65
2016-01-21,112.04
2016-01-20,108.43
2016-01-19,112.18
2016-01-18,111.49
2016-01-15,111.99
2016-01-14,116.35
2016-01-13,116.63
2016-01-12,116.39
2016-01-11,115.74
2016-01-08,116.96
2016-01-07,118.63
2016-01-06,122.36
2016-01-05,124.87
2016-01-04,124.13
2015-12-30,128.69
2015-12-29,129.41
2015-12-28,127.9
2015-12-23,129.57
2015-12-22,124.92
2015-12-21,124.34
2015-12-18,125.64
2015-12-17,126.37
2015-12-16,125.5
2015-12-15,125.2
2015-12-14,122.23
2015-12-11,124.94
2015-12-10,128.06
2015-12-09,127.82
2015-12-08,127.47
2015-12-07,130.82
2015-12-04,130.96
2015-12-03,131.83
2015-12-02,136.15
2015-12-01,136.9
2015-11-30,139.72
2015-11-27,138.67
2015-11-26,140.67
2015-11-25,139.3
2015-11-24,137.79
2015-11-23,139.53
2015-11-20,139.9
2015-11-19,139.22
2015-11-18,138.41
2015-11-17,138.08
2015-11-16,135.77
2015-11-13,135.78
2015-11-12,136.41
2015-11-11,139.44
2015-11-10,139.01
2015-11-09,139.52
2015-11-06,141
2015-11-05,140.25
2015-11-04,141.94
2015-11-03,140.92
2015-11-02,139.22
2015-10-30,138.31
2015-10-29,137.71
2015-10-28,138.71
2015-10-27,137.41
2015-10-26,140.55
2015-10-23,141.59
2015-10-22,138.51
2015-10-21,134.21
2015-10-20,133.19
2015-10-19,133.64
2015-10-16,134.37
2015-10-15,134.47
2015-10-14,132.81
2015-10-13,133.89
2015-10-12,135.63
2015-10-09,137.45
2015-10-08,134.81
2015-10-07,133.83
2015-10-06,131.2
2015-10-05,129.67
2015-10-02,125.52
2015-10-01,124.69
2015-09-30,125.29
2015-09-29,122.45
2015-09-28,121.51
2015-09-25,126.43
2015-09-24,123.92
2015-09-23,127.66
2015-09-22,127.56
2015-09-21,133.08
2015-09-18,132.42
2015-09-17,135.34
2015-09-16,136.53
2015-09-15,135.27
2015-09-14,134.82
2015-09-11,134.82
2015-09-10,136.06
2015-09-09,138.42
2015-09-08,136.36
2015-09-07,133.78
2015-09-04,132.61
2015-09-03,137.51
2015-09-02,133.52
2015-09-01,133.95
2015-08-31,138.03
2015-08-28,137.94
2015-08-27,137.86
2015-08-26,131.84
2015-08-25,136.26
2015-08-24,129.92
2015-08-21,138.54
2015-08-20,142.65
2015-08-19,144.92
2015-08-18,149.45
2015-08-17,149.58
2015-08-14,149.71
2015-08-13,149.84
2015-08-12,148.95
2015-08-11,153.5
2015-08-10,158.03
2015-08-07,156.57
2015-08-06,156.97
2015-08-05,158.79
2015-08-04,155.68
2015-08-03,154.64
2015-07-31,154.57
2015-07-30,153.82
2015-07-29,153.6
2015-07-28,152.37
2015-07-27,150.71
2015-07-24,153.95
2015-07-23,157.84
2015-07-22,159.45
2015-07-21,162.14
2015-07-20,163.29
2015-07-17,163.03
2015-07-16,163.47
2015-07-15,161.63
2015-07-14,160.18
2015-07-13,160.35
2015-07-10,157.37
2015-07-09,154.29
2015-07-08,150.88
2015-07-07,151.18
2015-07-06,155.44
2015-07-03,157.54
2015-07-02,158.08
2015-07-01,158.35
2015-06-30,157.67
2015-06-29,159.86
2015-06-26,163.68
2015-06-25,163.32
2015-06-24,164.33
2015-06-23,165.31
2015-06-22,162.97
2015-06-19,160.51
2015-06-18,160.17
2015-06-17,159.06
2015-06-16,159.47
2015-06-15,159.7
2015-06-12,161.43
2015-06-11,162.3
2015-06-10,161.91
2015-06-09,158.66
2015-06-08,159.42
2015-06-05,161.1
2015-06-04,162.41
2015-06-03,165.04
2015-06-02,164.91
2015-06-01,165.64
2015-05-29,166.84
2015-05-28,168.8
2015-05-27,169.89
2015-05-26,167.44
2015-05-25,169.12
2015-05-22,169.54
2015-05-21,169.72
2015-05-20,169.5
2015-05-19,168.16
2015-05-18,167.43
2015-05-15,166.4
2015-05-14,167.69
2015-05-13,166.22
2015-05-12,167.66
2015-05-11,169.29
2015-05-08,168.19
2015-05-07,162.94
2015-05-06,163.7
2015-05-05,165.55
2015-05-04,167.14
2015-04-30,163.79
2015-04-29,165.25
2015-04-28,168.93
2015-04-27,170.99
2015-04-24,168.99
2015-04-23,166.93
2015-04-22,167.32
2015-04-21,167.63
2015-04-20,166.78
2015-04-17,164.24
2015-04-16,168.01
2015-04-15,170.11
2015-04-14,168.49
2015-04-13,167.61
2015-04-10,168.22
2015-04-09,167.2
2015-04-08,165.49
2015-04-07,165.53
2015-04-02,162.35
2015-04-01,163.67
2015-03-31,163.75
2015-03-30,165.23
2015-03-27,162.91
2015-03-26,163.6
2015-03-25,165.49
2015-03-24,166.68
2015-03-23,166.87
