"Date","Price"
2024-02-29,191.64815
2024-02-28,188.87249
2024-02-27,189.54013
2024-02-26,189.47902
2024-02-23,189.64434
2024-02-22,190.1756
2024-02-21,184.35418
2024-02-20,185.45135
2024-02-16,187.94767
2024-02-15,189.97398
2024-02-14,190.92349
2024-02-13,189.23005
2024-02-12,191.30032
2024-02-09,192.69423
2024-02-08,190.3648
2024-02-07,189.91175
2024-02-06,187.67557
2024-02-05,188.75128
2024-02-02,187.53709
2024-02-01,184.09822
2024-01-31,182.19355
2024-01-30,186.29025
2024-01-29,188.30929
2024-01-26,185.70508
2024-01-25,188.31888
2024-01-24,186.38239
2024-01-23,186.35524
2024-01-22,184.51725
2024-01-19,183.81084
2024-01-18,180.16575
2024-01-17,176.47005
2024-01-16,177.40956
2024-01-12,175.56164
2024-01-11,174.97945
2024-01-10,173.8397
2024-01-09,172.8919
2024-01-08,172.1295
2024-01-05,168.20756
2024-01-04,168.19178
2024-01-03,170.10177
2024-01-02,171.16245
2023-12-29,173.96963
2023-12-28,174.34531
2023-12-27,173.65151
2023-12-26,174.76212
2023-12-22,174.33733
2023-12-21,174.58584
2023-12-20,173.08815
2023-12-19,175.47153
2023-12-18,175.5582
2023-12-15,175.71036
2023-12-14,173.32122
2023-12-13,177.30898
2023-12-12,175.69522
2023-12-11,175.2513
2023-12-08,173.54035
2023-12-07,171.14851
2023-12-06,169.59748
2023-12-05,170.88584
2023-12-04,169.33309
2023-12-01,170.5385
2023-11-30,170.02755
2023-11-29,168.44934
2023-11-28,168.15327
2023-11-27,168.64825
2023-11-24,168.54949
2023-11-22,169.84098
2023-11-21,168.43696
2023-11-20,169.54654
2023-11-17,167.86042
2023-11-16,168.67403
2023-11-15,167.92887
2023-11-14,167.42389
2023-11-13,166.85677
2023-11-10,168.10563
2023-11-09,163.4283
2023-11-08,164.1483
2023-11-07,163.69767
2023-11-06,161.03763
2023-11-03,159.9702
2023-11-02,159.96425
2023-11-01,158.69008
2023-10-31,155.0922
2023-10-30,153.47281
2023-10-27,152.24417
2023-10-26,152.1417
2023-10-25,154.43026
2023-10-24,156.0971
2023-10-23,153.89592
2023-10-20,154.80642
2023-10-19,157.36529
2023-10-18,159.17244
2023-10-17,160.17013
2023-10-16,161.42031
2023-10-13,160.46246
2023-10-12,162.17651
2023-10-11,161.13887
2023-10-10,159.50834
2023-10-09,160.48785
2023-10-06,159.01314
2023-10-05,156.72931
2023-10-04,156.87785
2023-10-03,155.68725
2023-10-02,157.96549
2023-09-29,154.97258
2023-09-28,154.73575
2023-09-27,154.45111
2023-09-26,153.25007
2023-09-25,155.76542
2023-09-22,154.28866
2023-09-21,153.96021
2023-09-20,155.19329
2023-09-19,158.40898
2023-09-18,158.38945
2023-09-15,158.26462
2023-09-14,161.71471
2023-09-13,159.17512
2023-09-12,159.04131
2023-09-11,161.55706
2023-09-08,161.41056
2023-09-07,161.08931
2023-09-06,163.19373
2023-09-05,164.79963
2023-09-01,163.39021
2023-08-31,162.06292
2023-08-30,159.99451
2023-08-29,159.71647
2023-08-28,157.37417
2023-08-25,156.27084
2023-08-24,154.33879
2023-08-23,157.36905
2023-08-22,154.76498
2023-08-21,154.20106
2023-08-18,151.71526
2023-08-17,151.4157
2023-08-16,152.7418
2023-08-15,153.77358
2023-08-14,155.16105
2023-08-11,152.46186
2023-08-10,152.67411
2023-08-09,153.14265
2023-08-08,155.57179
2023-08-07,156.02218
2023-08-04,155.12054
2023-08-03,158.39343
2023-08-02,159.09963
2023-08-01,162.82355
2023-07-31,162.03325
2023-07-28,161.38219
2023-07-27,159.73612
2023-07-26,159.01373
2023-07-25,161.61927
2023-07-24,159.21314
2023-07-21,158.33333
2023-07-20,158.41424
2023-07-19,160.6594
2023-07-18,160.73116
2023-07-17,158.67533
2023-07-14,156.58866
2023-07-13,157.28181
2023-07-12,156.28818
2023-07-11,156.34827
2023-07-10,156.21076
2023-07-07,156.04265
2023-07-06,158.15322
2023-07-05,158.7515
2023-07-03,158.93184
2023-06-30,159.24162
2023-06-29,157.42802
2023-06-28,156.57593
2023-06-27,155.79889
2023-06-26,153.48795
2023-06-23,154.92376
2023-06-22,155.6367
2023-06-21,154.15185
2023-06-20,157.26981
2023-06-16,158.39583
2023-06-15,159.56689
2023-06-14,158.72767
2023-06-13,157.98
2023-06-12,157.80073
2023-06-09,154.45664
2023-06-08,153.16643
2023-06-07,152.82895
2023-06-06,155.22081
2023-06-05,154.91038
2023-06-02,155.83567
2023-06-01,154.22862
2023-05-31,154.42752
2023-05-30,154.51917
2023-05-26,153.71269
2023-05-25,149.56595
2023-05-24,143.46411
2023-05-23,144.37634
2023-05-22,145.95745
2023-05-19,145.53184
2023-05-18,146.38112
2023-05-17,142.39993
2023-05-16,140.20429
2023-05-15,139.90256
2023-05-12,139.09878
2023-05-11,138.3524
2023-05-10,138.40474
2023-05-09,136.92378
2023-05-08,137.08171
2023-05-05,137.0921
2023-05-04,133.82313
2023-05-03,134.19933
2023-05-02,135.91818
2023-05-01,137.60029
2023-04-28,136.73284
2023-04-27,135.53456
2023-04-26,132.33403
2023-04-25,131.26368
2023-04-24,133.32427
2023-04-21,134.58421
2023-04-20,135.16914
2023-04-19,136.07514
2023-04-18,136.4175
2023-04-17,136.72104
2023-04-14,135.40718
2023-04-13,135.2026
2023-04-12,133.45762
2023-04-11,135.41609
2023-04-10,137.34329
2023-04-06,136.3362
2023-04-05,136.02826
2023-04-04,136.98155
2023-04-03,138.46083
2023-03-31,138.93642
2023-03-30,136.52453
2023-03-29,135.91614
2023-03-28,132.95517
2023-03-27,134.2137
2023-03-24,135.62535
2023-03-23,133.94056
2023-03-22,132.70032
2023-03-21,134.42029
2023-03-20,133.9399
2023-03-17,134.41394
2023-03-16,135.63066
2023-03-15,132.36715
2023-03-14,130.12205
2023-03-13,127.12796
2023-03-10,127.25654
2023-03-09,130.66087
2023-03-08,132.96349
2023-03-07,131.59837
2023-03-06,131.78287
2023-03-03,131.89647
2023-03-02,129.66919
2023-03-01,127.06985
2023-02-28,128.71959
2023-02-27,129.0633
2023-02-24,129.03195
2023-02-23,130.90222
2023-02-22,128.24614
2023-02-21,128.03677
2023-02-17,130.92986
2023-02-16,132.41373
2023-02-15,135.08015
2023-02-14,133.68755
2023-02-13,133.24314
2023-02-10,131.5898
2023-02-09,131.2029
2023-02-08,132.1868
2023-02-07,133.38909
2023-02-06,130.71969
2023-02-03,130.96536
2023-02-02,131.04776
2023-02-01,127.57609
2023-01-31,125.13576
2023-01-30,123.4942
2023-01-27,125.79369
2023-01-26,125.29222
2023-01-25,122.93788
2023-01-24,123.36457
2023-01-23,123.65829
2023-01-20,121.11767
2023-01-19,118.23225
2023-01-18,119.84994
2023-01-17,121.57299
2023-01-13,120.51164
2023-01-12,119.93732
2023-01-11,120.18238
2023-01-10,118.27837
2023-01-09,117.37674
2023-01-06,117.24948
2023-01-05,115.08072
2023-01-04,116.50797
2023-01-03,116.87844
2022-12-30,116.17963
2022-12-29,116.65418
2022-12-28,114.24405
2022-12-27,116.01805
2022-12-23,117.31475
2022-12-22,117.59093
2022-12-21,120.4509
2022-12-20,118.33255
2022-12-19,118.04235
2022-12-16,120.20745
2022-12-15,121.88886
2022-12-14,125.99512
2022-12-13,127.50824
2022-12-12,126.9888
2022-12-09,124.13237
2022-12-08,124.92413
2022-12-07,123.21734
2022-12-06,124.27018
2022-12-05,126.83182
2022-12-02,128.59586
2022-12-01,129.56795
2022-11-30,131.80805
2022-11-29,125.20309
2022-11-28,126.07522
2022-11-25,128.38747
2022-11-23,129.66036
2022-11-22,129.37063
2022-11-21,127.69471
2022-11-18,127.83316
2022-11-17,127.47826
2022-11-16,126.89715
2022-11-15,128.64709
2022-11-14,127.70898
2022-11-11,128.73719
2022-11-10,129.05452
2022-11-09,120.63429
2022-11-08,123.10666
2022-11-07,122.73997
2022-11-04,121.92885
2022-11-03,121.90418
2022-11-02,123.90688
2022-11-01,128.31411
2022-10-31,129.33145
2022-10-28,130.37529
2022-10-27,124.4538
2022-10-26,124.66256
2022-10-25,129.06369
2022-10-24,127.70743
2022-10-21,126.37463
2022-10-20,123.53361
2022-10-19,123.92996
2022-10-18,123.15341
2022-10-17,122.32951
2022-10-14,120.18934
2022-10-13,122.94629
2022-10-12,120.36349
2022-10-11,119.73374
2022-10-10,122.51341
2022-10-07,123.72708
2022-10-06,128.48108
2022-10-05,128.75393
2022-10-04,126.95085
2022-10-03,124.85726
2022-09-30,121.32789
2022-09-29,123.8748
2022-09-28,128.15914
2022-09-27,128.40743
2022-09-26,127.70734
2022-09-23,127.47502
2022-09-22,127.4187
2022-09-21,128.3384
2022-09-20,128.93788
2022-09-19,129.28486
2022-09-16,128.61997
2022-09-15,129.35239
2022-09-14,132.51976
2022-09-13,132.02641
2022-09-12,137.42114
2022-09-09,136.4631
2022-09-08,134.95837
2022-09-07,134.443
2022-09-06,133.18196
2022-09-02,133.24975
2022-09-01,135.45336
2022-08-31,134.53352
2022-08-30,136.26297
2022-08-29,137.82327
2022-08-26,140.16032
2022-08-25,146.6921
2022-08-24,144.36853
2022-08-23,143.90219
2022-08-22,144.96577
2022-08-19,147.57872
2022-08-18,149.50446
2022-08-17,147.63404
2022-08-16,148.68188
2022-08-15,148.93868
2022-08-12,146.83631
2022-08-11,142.95257
2022-08-10,143.58354
2022-08-09,141.23116
2022-08-08,142.96783
2022-08-05,144.37788
2022-08-04,143.94842
2022-08-03,144.52217
2022-08-02,140.15694
2022-08-01,140.07203
2022-07-29,141.43376
2022-07-28,139.83068
2022-07-27,138.37405
2022-07-26,132.45779
2022-07-25,133.40182
2022-07-22,134.10868
2022-07-21,136.65292
2022-07-20,134.63841
2022-07-19,131.92071
2022-07-18,128.94659
2022-07-15,131.31634
2022-07-14,130.20719
2022-07-13,127.86154
2022-07-12,128.45359
2022-07-11,130.20668
2022-07-08,130.68752
2022-07-07,130.78287
2022-07-06,127.90721
2022-07-05,125.92484
2022-07-01,122.48606
2022-06-30,121.263
2022-06-29,123.33908
2022-06-28,122.18949
2022-06-27,125.07077
2022-06-24,126.52887
2022-06-23,122.58065
2022-06-22,120.01891
2022-06-21,120.99867
2022-06-17,119.04853
2022-06-16,116.94129
2022-06-15,123.99345
2022-06-14,120.98848
2022-06-13,120.03449
2022-06-10,124.64581
2022-06-09,127.98535
2022-06-08,130.55271
2022-06-07,132.3895
2022-06-06,130.82889
2022-06-03,130.47814
2022-06-02,133.48846
2022-06-01,131.61951
2022-05-31,130.87029
2022-05-27,132.08217
2022-05-26,127.80684
2022-05-25,125.40591
2022-05-24,123.08266
2022-05-23,125.56898
2022-05-20,124.23926
2022-05-19,123.44945
2022-05-18,126.07991
2022-05-17,131.42369
2022-05-16,129.17026
2022-05-13,130.52166
2022-05-12,126.94536
2022-05-11,126.16086
2022-05-10,130.23543
2022-05-09,127.79459
2022-05-06,133.00218
2022-05-05,134.82066
2022-05-04,141.12238
2022-05-03,136.76303
2022-05-02,136.61623
2022-04-29,134.0601
2022-04-28,140.36907
2022-04-27,134.32737
2022-04-26,131.17553
2022-04-25,135.53896
2022-04-22,132.73959
2022-04-21,135.74327
2022-04-20,138.09831
2022-04-19,138.8292
2022-04-18,136.56363
2022-04-14,135.57692
2022-04-13,138.1088
2022-04-12,136.42317
2022-04-11,136.57842
2022-04-08,140.1858
2022-04-07,142.1072
2022-04-06,141.48331
2022-04-05,144.83233
2022-04-04,147.12528
