"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"14.07.2016","58,490","58,200","58,890","58,010","4,26M","2,15%"
"15.07.2016","58,390","58,200","58,700","57,730","3,55M","-0,17%"
"18.07.2016","58,310","58,600","59,330","58,080","3,24M","-0,14%"
"19.07.2016","57,660","58,220","58,410","56,560","3,94M","-1,11%"
"20.07.2016","58,680","58,220","59,200","57,560","3,91M","1,77%"
"21.07.2016","59,450","59,250","59,970","59,000","4,76M","1,31%"
"22.07.2016","59,510","59,370","59,820","58,910","2,92M","0,10%"
"25.07.2016","59,950","59,540","60,630","59,300","3,40M","0,74%"
"26.07.2016","60,760","59,980","61,060","59,680","3,71M","1,35%"
"27.07.2016","61,920","61,470","62,490","61,460","4,69M","1,91%"
"28.07.2016","60,310","62,030","62,430","60,310","5,87M","-2,60%"
"29.07.2016","60,820","60,750","61,010","60,330","3,61M","0,85%"
"01.08.2016","60,710","61,400","61,630","60,520","2,61M","-0,18%"
"02.08.2016","58,910","60,580","60,820","58,590","4,62M","-2,96%"
"03.08.2016","59,350","59,000","59,570","58,010","3,09M","0,75%"
"04.08.2016","59,340","59,760","60,330","58,930","2,53M","-0,02%"
"05.08.2016","61,030","59,640","61,280","59,490","3,76M","2,85%"
"08.08.2016","61,170","61,620","61,800","60,900","2,82M","0,23%"
"09.08.2016","62,870","61,240","62,960","60,910","4,24M","2,78%"
"10.08.2016","62,680","62,700","63,000","62,300","2,82M","-0,30%"
"11.08.2016","63,080","63,000","63,120","62,120","2,74M","0,64%"
"12.08.2016","62,890","63,000","63,070","62,600","2,34M","-0,30%"
"15.08.2016","63,300","63,090","63,800","62,940","1,95M","0,65%"
"16.08.2016","62,520","62,930","63,080","62,260","2,82M","-1,23%"
"17.08.2016","61,770","62,550","62,720","61,440","2,61M","-1,20%"
"18.08.2016","62,010","62,280","62,420","61,680","1,73M","0,39%"
"19.08.2016","61,410","62,190","62,190","60,930","2,78M","-0,97%"
"22.08.2016","61,410","61,400","62,400","60,900","2,47M","0,00%"
"23.08.2016","61,860","61,640","62,240","61,300","1,91M","0,73%"
"24.08.2016","62,120","61,600","62,610","61,210","1,97M","0,42%"
"25.08.2016","61,170","61,600","61,670","60,590","3,48M","-1,53%"
"26.08.2016","61,700","61,220","61,980","60,930","2,30M","0,87%"
"29.08.2016","61,230","61,190","61,570","60,650","1,90M","-0,76%"
"30.08.2016","62,310","61,590","62,600","61,300","2,86M","1,76%"
"31.08.2016","62,080","62,260","62,600","62,000","2,40M","-0,37%"
"01.09.2016","61,700","62,290","62,980","61,370","2,97M","-0,61%"
"02.09.2016","62,860","61,950","62,910","61,280","3,00M","1,88%"
"05.09.2016","62,780","63,070","63,290","62,710","1,79M","-0,13%"
"06.09.2016","63,290","63,220","63,790","62,870","3,14M","0,81%"
"07.09.2016","64,170","63,600","64,430","63,450","3,27M","1,39%"
"08.09.2016","63,750","64,220","64,590","62,790","4,05M","-0,65%"
"09.09.2016","63,460","63,620","63,910","63,100","2,42M","-0,45%"
"12.09.2016","62,400","62,090","62,560","61,520","4,32M","-1,67%"
"13.09.2016","61,890","62,720","62,960","61,890","2,97M","-0,82%"
"14.09.2016","61,530","62,150","62,230","61,210","3,53M","-0,58%"
"15.09.2016","61,830","61,420","61,960","60,690","3,27M","0,49%"
"16.09.2016","60,410","61,850","61,960","60,140","8,11M","-2,30%"
"19.09.2016","61,330","61,000","61,630","60,720","2,67M","1,52%"
"20.09.2016","61,100","61,370","61,650","61,100","2,16M","-0,38%"
"21.09.2016","61,610","61,630","61,980","61,420","2,25M","0,83%"
"22.09.2016","63,420","62,300","63,880","62,130","5,41M","2,94%"
"23.09.2016","63,520","63,470","63,700","63,180","2,63M","0,16%"
"26.09.2016","61,880","63,150","63,200","61,740","3,52M","-2,58%"
"27.09.2016","61,500","62,330","62,440","60,580","3,48M","-0,61%"
"28.09.2016","62,060","61,740","62,690","61,630","2,82M","0,91%"
"29.09.2016","62,100","62,840","63,330","61,870","2,58M","0,06%"
"30.09.2016","62,710","61,180","63,000","60,600","4,70M","0,98%"
"04.10.2016","64,370","62,850","64,590","62,740","6,19M","2,65%"
"05.10.2016","64,680","63,650","65,000","63,100","4,12M","0,48%"
"06.10.2016","64,350","64,900","65,160","64,040","2,90M","-0,51%"
"07.10.2016","63,870","64,180","64,240","63,290","4,06M","-0,75%"
"10.10.2016","64,620","63,850","65,070","63,600","3,45M","1,17%"
"11.10.2016","64,410","64,640","65,200","64,270","3,45M","-0,32%"
"12.10.2016","64,120","64,460","64,750","63,870","2,97M","-0,45%"
"13.10.2016","63,200","63,600","63,600","62,700","3,74M","-1,43%"
"14.10.2016","64,160","63,520","64,650","63,400","3,72M","1,52%"
"17.10.2016","63,870","64,090","64,290","63,510","2,74M","-0,45%"
"18.10.2016","64,340","64,120","64,650","63,890","2,83M","0,74%"
"19.10.2016","65,200","64,430","65,540","64,250","4,15M","1,34%"
"20.10.2016","66,000","65,790","66,500","65,340","4,92M","1,23%"
"21.10.2016","64,620","64,920","65,260","63,900","7,11M","-2,09%"
"24.10.2016","64,890","64,630","65,610","64,550","3,67M","0,42%"
"25.10.2016","64,880","65,030","65,500","64,810","2,67M","-0,02%"
"26.10.2016","65,220","64,700","65,430","64,170","3,03M","0,52%"
"27.10.2016","65,450","65,080","65,700","64,940","2,61M","0,35%"
"28.10.2016","65,340","65,080","65,460","64,330","3,04M","-0,17%"
"31.10.2016","64,910","65,060","65,320","64,560","3,12M","-0,66%"
"01.11.2016","64,120","65,260","65,340","63,890","2,88M","-1,22%"
"02.11.2016","62,440","63,610","63,660","62,120","3,84M","-2,62%"
"03.11.2016","62,190","62,400","62,920","62,050","2,63M","-0,40%"
"04.11.2016","61,850","61,780","62,100","61,250","2,97M","-0,55%"
"07.11.2016","63,320","62,970","63,450","62,550","2,90M","2,38%"
"08.11.2016","63,740","63,280","63,740","62,940","3,01M","0,66%"
"09.11.2016","63,890","60,400","63,890","60,020","8,38M","0,24%"
"10.11.2016","63,690","64,100","64,630","63,050","5,03M","-0,31%"
"11.11.2016","64,770","63,840","65,060","63,800","5,38M","1,70%"
"14.11.2016","64,880","65,000","66,200","64,840","5,13M","0,17%"
"15.11.2016","65,150","64,910","65,280","64,460","2,87M","0,42%"
"16.11.2016","64,800","65,530","65,600","64,070","2,71M","-0,54%"
"17.11.2016","65,380","64,710","65,460","64,680","3,18M","0,90%"
"18.11.2016","65,260","65,590","65,940","65,240","3,51M","-0,18%"
"21.11.2016","65,540","65,460","65,980","65,100","3,26M","0,43%"
"22.11.2016","65,520","65,860","66,360","65,500","3,02M","-0,03%"
"23.11.2016","64,500","65,120","65,320","63,960","4,49M","-1,56%"
"24.11.2016","64,590","64,630","64,880","64,380","1,81M","0,14%"
"25.11.2016","64,720","64,760","64,940","64,430","1,62M","0,20%"
"28.11.2016","63,990","64,250","64,470","63,780","2,30M","-1,13%"
"29.11.2016","63,540","64,010","64,010","62,920","3,53M","-0,70%"
"30.11.2016","62,760","63,300","63,640","62,520","3,87M","-1,23%"
"01.12.2016","62,390","62,400","62,780","61,950","3,23M","-0,59%"
"02.12.2016","62,470","61,900","62,870","61,610","3,11M","0,13%"
"05.12.2016","64,070","62,340","64,410","62,330","4,38M","2,56%"
"06.12.2016","64,490","64,030","64,650","63,720","3,22M","0,66%"
"07.12.2016","66,600","65,050","66,990","65,050","6,36M","3,27%"
"08.12.2016","68,240","66,930","68,720","66,740","7,74M","2,46%"
"09.12.2016","68,300","68,200","68,710","67,670","4,63M","0,09%"
"12.12.2016","68,180","68,110","68,570","67,610","3,65M","-0,18%"
"13.12.2016","68,960","68,200","69,250","68,130","4,29M","1,14%"
"14.12.2016","69,050","68,980","69,280","68,470","3,82M","0,13%"
"15.12.2016","70,110","69,150","70,370","68,940","6,99M","1,54%"
"16.12.2016","70,620","70,000","71,030","69,900","10,46M","0,73%"
"19.12.2016","70,980","70,330","71,030","70,120","2,88M","0,51%"
"20.12.2016","71,110","70,780","71,270","70,410","3,57M","0,18%"
"21.12.2016","71,250","71,040","71,400","70,960","2,60M","0,20%"
"22.12.2016","70,910","70,700","71,290","70,440","2,56M","-0,48%"
"23.12.2016","71,030","70,900","71,200","70,740","1,87M","0,17%"
"27.12.2016","70,960","71,100","71,190","70,820","1,08M","-0,10%"
"28.12.2016","70,870","70,910","71,180","70,800","1,84M","-0,13%"
"29.12.2016","70,400","70,180","70,650","70,100","1,96M","-0,66%"
"30.12.2016","70,720","70,220","70,720","70,010","1,92M","0,45%"
"02.01.2017","71,180","70,180","71,450","69,820","2,00M","0,65%"
"03.01.2017","72,100","71,400","72,640","71,380","4,14M","1,29%"
"04.01.2017","72,070","72,450","72,520","71,020","2,91M","-0,04%"
"05.01.2017","72,050","71,720","72,640","71,690","3,18M","-0,03%"
"06.01.2017","72,040","71,850","72,160","71,580","2,13M","-0,01%"
"09.01.2017","71,980","72,210","72,490","71,430","2,72M","-0,08%"
"10.01.2017","72,230","72,000","72,450","71,680","2,87M","0,35%"
"11.01.2017","72,830","72,150","73,230","72,060","3,54M","0,83%"
"12.01.2017","70,790","72,620","72,960","68,440","6,89M","-2,80%"
"13.01.2017","71,330","71,150","71,790","70,590","3,85M","0,76%"
"16.01.2017","70,250","69,910","70,500","69,770","3,08M","-1,51%"
"17.01.2017","70,350","69,800","70,730","68,940","3,34M","0,14%"
"18.01.2017","70,670","70,360","70,700","70,110","2,07M","0,45%"
"19.01.2017","70,680","70,780","71,120","70,320","2,73M","0,01%"
"20.01.2017","70,640","70,500","70,970","70,060","4,11M","-0,06%"
"23.01.2017","70,170","70,040","70,590","69,730","2,66M","-0,67%"
"24.01.2017","71,180","70,420","71,450","70,310","3,03M","1,44%"
"25.01.2017","72,350","71,800","72,860","71,800","4,23M","1,64%"
"26.01.2017","71,560","72,880","72,950","71,310","3,41M","-1,09%"
"27.01.2017","70,720","71,510","71,640","70,390","3,44M","-1,17%"
"30.01.2017","70,450","70,550","70,730","70,000","3,10M","-0,38%"
"31.01.2017","69,350","70,590","70,980","69,350","4,16M","-1,56%"
"01.02.2017","70,020","70,250","70,940","69,700","4,02M","0,97%"
"02.02.2017","68,100","68,600","68,650","67,110","9,19M","-2,74%"
"03.02.2017","67,650","68,270","68,420","67,450","4,32M","-0,66%"
"06.02.2017","67,210","67,740","68,100","66,930","4,07M","-0,65%"
"07.02.2017","66,760","66,570","67,330","66,330","3,77M","-0,67%"
"08.02.2017","66,660","66,300","67,160","66,130","3,71M","-0,15%"
"09.02.2017","67,290","66,990","67,550","66,360","3,98M","0,95%"
"10.02.2017","67,120","67,850","67,900","66,890","3,30M","-0,25%"
"13.02.2017","67,890","67,300","68,360","67,200","3,13M","1,15%"
"14.02.2017","68,110","68,020","68,290","67,550","2,87M","0,32%"
"15.02.2017","68,060","68,510","68,770","67,460","3,34M","-0,07%"
"16.02.2017","67,790","68,150","68,300","67,480","2,69M","-0,40%"
"17.02.2017","67,610","67,720","67,720","66,980","3,59M","-0,27%"
"20.02.2017","67,790","68,000","68,170","67,730","1,86M","0,27%"
"21.02.2017","68,720","67,960","69,120","67,700","4,03M","1,37%"
"22.02.2017","69,390","69,210","69,580","68,760","3,71M","0,97%"
"23.02.2017","69,280","69,530","70,340","69,190","3,25M","-0,16%"
"24.02.2017","68,760","69,240","69,470","67,960","4,05M","-0,75%"
"27.02.2017","68,740","69,000","69,250","68,650","2,18M","-0,03%"
"28.02.2017","68,640","68,770","68,910","68,140","2,96M","-0,15%"
"01.03.2017","69,830","69,200","70,200","68,910","4,51M","1,73%"
"02.03.2017","69,880","69,690","70,000","69,540","2,12M","0,07%"
"03.03.2017","69,970","69,960","70,040","69,410","2,85M","0,13%"
"06.03.2017","69,540","69,810","69,900","69,290","2,38M","-0,61%"
"07.03.2017","70,100","69,770","70,500","69,450","3,60M","0,81%"
"08.03.2017","70,000","70,000","70,660","69,780","2,72M","-0,14%"
"09.03.2017","69,970","70,010","70,430","69,260","4,27M","-0,04%"
"10.03.2017","70,000","70,180","70,730","69,700","3,78M","0,04%"
"13.03.2017","70,820","70,100","71,000","69,820","4,34M","1,17%"
"14.03.2017","70,760","70,990","71,100","70,390","3,59M","-0,08%"
"15.03.2017","70,980","70,680","71,460","70,420","3,73M","0,31%"
"16.03.2017","71,290","71,850","71,930","70,980","3,80M","0,44%"
"17.03.2017","71,160","70,800","71,190","70,300","6,11M","-0,18%"
"20.03.2017","70,970","71,000","71,220","70,760","2,19M","-0,27%"
"21.03.2017","70,550","71,250","71,730","70,350","4,26M","-0,59%"
"22.03.2017","69,900","70,100","70,490","69,480","5,91M","-0,92%"
"23.03.2017","70,580","70,120","70,770","69,850","3,35M","0,97%"
"24.03.2017","70,560","70,840","70,850","69,960","3,07M","-0,03%"
"27.03.2017","70,480","70,200","70,480","69,950","3,77M","-0,11%"
"28.03.2017","71,630","70,810","71,840","70,750","4,25M","1,63%"
"29.03.2017","72,360","72,200","73,000","72,160","7,22M","1,02%"
"30.03.2017","69,330","69,560","69,770","69,040","4,96M","-4,19%"
"31.03.2017","69,200","69,300","69,440","68,930","4,24M","-0,19%"
"03.04.2017","68,450","69,550","69,680","68,270","3,86M","-1,08%"
"04.04.2017","67,740","68,100","68,150","67,040","4,78M","-1,04%"
"05.04.2017","67,060","67,600","67,650","66,820","3,63M","-1,00%"
"06.04.2017","67,120","66,580","67,120","66,100","3,52M","0,09%"
"07.04.2017","67,000","66,880","67,090","66,630","3,33M","-0,18%"
"10.04.2017","66,930","67,360","67,400","66,660","2,15M","-0,10%"
"11.04.2017","66,640","66,780","67,070","65,980","3,18M","-0,43%"
"12.04.2017","66,820","68,400","68,500","66,720","4,87M","0,27%"
"13.04.2017","66,420","67,000","67,170","66,160","3,05M","-0,60%"
"18.04.2017","65,550","66,480","66,540","64,960","5,00M","-1,31%"
"19.04.2017","65,880","65,550","66,020","65,400","2,85M","0,50%"
"20.04.2017","66,290","65,550","66,390","65,410","3,30M","0,62%"
"21.04.2017","66,170","66,300","66,670","66,100","4,04M","-0,18%"
"24.04.2017","67,780","67,480","68,100","67,390","5,47M","2,43%"
"25.04.2017","68,700","68,130","68,950","67,870","4,79M","1,36%"
"26.04.2017","68,840","68,700","69,230","67,860","4,55M","0,20%"
"27.04.2017","68,290","68,690","68,750","67,760","3,79M","-0,80%"
"28.04.2017","68,400","68,000","68,770","67,890","3,91M","0,16%"
"02.05.2017","67,960","68,510","68,570","67,480","4,05M","-0,64%"
"03.05.2017","67,810","67,560","67,810","67,050","3,21M","-0,22%"
"04.05.2017","68,010","68,000","68,610","67,500","3,62M","0,29%"
"05.05.2017","68,520","67,960","68,760","67,740","3,79M","0,75%"
"08.05.2017","68,750","69,290","69,290","68,330","3,03M","0,34%"
"09.05.2017","68,590","68,890","69,210","68,550","3,09M","-0,23%"
"10.05.2017","68,850","68,500","69,160","68,450","2,38M","0,38%"
"11.05.2017","68,740","69,030","69,130","68,390","2,65M","-0,16%"
"12.05.2017","69,070","68,860","69,200","68,650","2,97M","0,48%"
"15.05.2017","69,150","69,300","69,390","68,560","2,24M","0,12%"
"16.05.2017","68,780","68,900","69,120","68,460","2,82M","-0,54%"
"17.05.2017","68,250","68,200","68,710","67,890","3,43M","-0,77%"
"18.05.2017","67,720","68,100","68,120","66,940","5,21M","-0,78%"
"19.05.2017","67,890","67,900","68,290","67,700","3,84M","0,25%"
"22.05.2017","67,740","68,020","68,250","67,230","3,06M","-0,22%"
"23.05.2017","67,190","67,740","68,690","66,730","6,59M","-0,81%"
"24.05.2017","66,100","66,400","66,670","65,120","6,06M","-1,62%"
"25.05.2017","65,790","66,170","66,250","65,490","2,99M","-0,47%"
"26.05.2017","65,380","65,480","65,740","64,700","3,35M","-0,62%"
"29.05.2017","65,440","65,200","65,440","64,880","1,79M","0,09%"
"30.05.2017","65,200","65,050","65,640","64,850","2,99M","-0,37%"
"31.05.2017","64,610","65,160","65,440","64,520","4,28M","-0,90%"
"01.06.2017","65,070","64,730","65,550","64,370","4,03M","0,71%"
"02.06.2017","65,840","65,530","66,550","65,350","4,15M","1,18%"
"06.06.2017","65,530","65,740","65,950","65,120","2,96M","-0,47%"
"07.06.2017","65,170","65,400","65,870","65,120","2,59M","-0,55%"
"08.06.2017","65,160","65,000","65,370","64,800","2,56M","-0,02%"
"09.06.2017","65,460","65,110","65,740","64,860","2,64M","0,46%"
"12.06.2017","65,640","65,430","66,540","65,270","4,54M","0,27%"
"13.06.2017","65,900","65,980","66,100","65,710","2,27M","0,40%"
"14.06.2017","65,710","65,990","66,310","65,450","3,68M","-0,29%"
"15.06.2017","65,250","65,770","65,810","64,660","4,21M","-0,70%"
"16.06.2017","65,200","65,550","65,770","65,100","9,21M","-0,08%"
"19.06.2017","65,710","65,820","66,310","65,710","2,48M","0,78%"
"20.06.2017","65,570","66,170","66,190","65,470","2,33M","-0,21%"
"21.06.2017","65,450","65,520","65,600","64,850","2,47M","-0,18%"
"22.06.2017","65,490","65,360","65,840","64,920","2,88M","0,06%"
"23.06.2017","65,340","65,450","65,690","64,820","2,60M","-0,23%"
"26.06.2017","65,370","65,500","66,090","65,250","2,55M","0,05%"
"27.06.2017","65,080","65,000","65,370","64,530","3,51M","-0,44%"
"28.06.2017","64,900","64,750","65,280","64,260","3,14M","-0,28%"
"29.06.2017","64,310","65,290","65,340","64,000","4,20M","-0,91%"
"30.06.2017","63,370","64,300","64,510","63,090","5,07M","-1,46%"
"03.07.2017","64,080","63,770","64,480","63,560","3,01M","1,12%"
"04.07.2017","64,100","63,820","64,530","63,820","2,05M","0,03%"
"05.07.2017","63,740","64,010","64,140","63,250","3,71M","-0,56%"
"06.07.2017","63,360","63,910","64,140","63,090","4,22M","-0,60%"
"07.07.2017","63,480","63,350","63,570","63,130","2,30M","0,19%"
"10.07.2017","63,360","63,810","63,910","63,150","2,50M","-0,19%"
"11.07.2017","64,150","63,800","64,600","63,680","3,75M","1,25%"
"12.07.2017","65,460","64,600","65,770","64,350","4,16M","2,04%"
"13.07.2017","65,150","63,500","65,160","63,500","5,94M","-0,47%"
"14.07.2017","64,870","64,710","65,140","64,290","4,64M","-0,43%"
"17.07.2017","64,680","64,940","65,130","64,540","2,05M","-0,29%"
"18.07.2017","64,170","64,440","64,480","63,660","4,03M","-0,79%"
"19.07.2017","64,140","64,450","64,590","63,880","2,65M","-0,05%"
"20.07.2017","63,900","64,310","64,630","63,440","3,59M","-0,37%"
"21.07.2017","62,580","63,800","63,860","61,880","8,76M","-2,07%"
"24.07.2017","60,920","60,570","61,400","59,960","10,65M","-2,65%"
"25.07.2017","61,060","61,230","61,600","60,870","5,60M","0,23%"
"26.07.2017","60,600","61,060","61,840","60,270","6,42M","-0,75%"
"27.07.2017","60,290","60,230","60,400","59,810","4,67M","-0,51%"
"28.07.2017","59,850","59,850","59,850","59,090","5,19M","-0,73%"
"31.07.2017","59,290","59,510","59,790","59,010","4,14M","-0,94%"
"01.08.2017","59,850","59,640","60,190","59,010","4,17M","0,94%"
"02.08.2017","59,800","60,090","60,670","59,470","4,56M","-0,08%"
"03.08.2017","59,770","59,800","60,070","59,530","2,68M","-0,05%"
"04.08.2017","60,530","59,660","60,960","59,500","4,05M","1,27%"
"07.08.2017","60,410","60,790","60,890","60,090","2,71M","-0,20%"
"08.08.2017","60,500","60,240","60,900","59,970","2,44M","0,15%"
"09.08.2017","60,020","60,080","60,270","59,660","3,44M","-0,79%"
"10.08.2017","59,870","60,000","60,000","59,390","3,26M","-0,25%"
"11.08.2017","59,800","59,780","60,110","59,610","2,78M","-0,12%"
"14.08.2017","60,150","60,180","60,510","60,080","1,97M","0,59%"
"15.08.2017","60,250","60,450","60,760","60,250","1,84M","0,17%"
"16.08.2017","60,520","60,690","60,750","60,350","1,96M","0,45%"
"17.08.2017","60,420","60,380","60,730","60,220","2,76M","-0,17%"
"18.08.2017","60,310","60,100","60,380","59,970","3,93M","-0,18%"
"21.08.2017","60,110","60,110","60,420","59,880","2,71M","-0,33%"
"22.08.2017","60,830","60,330","60,850","60,170","3,97M","1,20%"
"23.08.2017","60,770","60,880","61,030","60,630","2,63M","-0,10%"
"24.08.2017","61,650","60,890","62,090","60,680","4,70M","1,45%"
"25.08.2017","62,170","61,810","62,570","61,640","4,38M","0,84%"
"28.08.2017","61,900","62,010","62,160","61,580","1,56M","-0,43%"
"29.08.2017","61,520","61,540","61,630","60,750","3,48M","-0,61%"
"30.08.2017","61,590","61,850","61,920","61,450","2,23M","0,11%"
"31.08.2017","61,230","61,610","61,850","61,010","3,17M","-0,58%"
"01.09.2017","61,800","61,380","62,160","61,220","3,04M","0,93%"
"04.09.2017","61,840","61,400","62,010","61,310","1,80M","0,06%"
"05.09.2017","62,420","62,010","62,920","61,770","3,11M","0,94%"
"06.09.2017","64,400","63,700","64,960","63,350","8,22M","3,17%"
"07.09.2017","64,910","65,000","65,770","64,840","5,69M","0,79%"
"08.09.2017","64,830","64,590","65,400","64,530","2,73M","-0,12%"
"11.09.2017","64,650","65,250","65,250","63,470","5,57M","-0,28%"
"12.09.2017","65,260","64,960","65,780","64,690","4,04M","0,94%"
"13.09.2017","65,670","65,100","65,670","65,030","3,37M","0,63%"
"14.09.2017","65,830","65,650","65,980","65,570","3,55M","0,24%"
"15.09.2017","66,250","65,990","66,410","65,580","9,22M","0,64%"
"18.09.2017","66,500","66,660","66,930","66,270","2,22M","0,38%"
"19.09.2017","66,510","66,360","66,670","66,280","1,88M","0,02%"
"20.09.2017","66,580","66,260","66,630","66,170","1,88M","0,11%"
"21.09.2017","66,870","66,610","67,030","66,610","1,96M","0,44%"
"22.09.2017","66,600","66,700","67,170","66,520","2,60M","-0,40%"
"25.09.2017","66,700","66,500","66,860","66,250","1,85M","0,15%"
"26.09.2017","66,740","66,590","67,410","66,510","2,56M","0,06%"
"27.09.2017","66,830","66,800","67,190","66,710","2,19M","0,13%"
"28.09.2017","66,650","67,000","67,240","66,510","2,19M","-0,27%"
"29.09.2017","67,470","66,620","67,470","66,070","4,13M","1,23%"
"02.10.2017","67,620","67,620","67,850","67,440","2,15M","0,22%"
"04.10.2017","68,440","68,300","68,910","68,000","4,33M","1,21%"
"05.10.2017","68,440","68,510","69,040","68,440","3,19M","0,00%"
"06.10.2017","68,700","68,750","69,080","68,520","2,48M","0,38%"
"09.10.2017","68,620","68,950","69,070","68,560","1,59M","-0,12%"
"10.10.2017","67,980","68,500","68,540","67,660","3,58M","-0,93%"
"11.10.2017","68,090","68,130","68,550","68,000","2,27M","0,16%"
"12.10.2017","68,010","68,160","68,270","67,900","1,97M","-0,12%"
"13.10.2017","67,910","68,050","68,170","67,600","1,81M","-0,15%"
"16.10.2017","68,380","67,990","68,940","67,950","3,55M","0,69%"
"17.10.2017","68,720","68,220","69,180","68,220","3,18M","0,50%"
"18.10.2017","69,320","68,960","69,500","68,780","2,66M","0,87%"
"19.10.2017","68,940","69,500","69,600","68,170","3,34M","-0,55%"
"20.10.2017","68,360","69,760","69,830","68,070","4,74M","-0,84%"
"23.10.2017","68,760","68,520","69,150","68,330","2,60M","0,59%"
"24.10.2017","69,400","68,570","69,770","68,460","3,40M","0,93%"
"25.10.2017","69,250","69,340","69,870","68,840","2,90M","-0,22%"
"26.10.2017","69,950","69,230","70,150","69,020","3,89M","1,01%"
"27.10.2017","71,110","70,140","71,700","70,100","5,66M","1,66%"
"30.10.2017","71,290","71,140","71,580","71,070","2,41M","0,25%"
"01.11.2017","73,000","72,000","73,140","71,800","5,12M","2,40%"
"02.11.2017","73,090","72,710","73,370","72,610","2,74M","0,12%"
"03.11.2017","73,250","73,340","73,640","73,110","2,78M","0,22%"
"06.11.2017","72,790","73,150","73,430","72,790","2,39M","-0,63%"
"07.11.2017","72,220","73,100","73,240","72,030","2,80M","-0,78%"
"08.11.2017","71,620","72,150","72,590","71,060","3,41M","-0,83%"
"09.11.2017","70,940","71,700","72,210","70,810","3,59M","-0,95%"
"10.11.2017","70,570","71,000","71,220","70,200","3,50M","-0,52%"
"13.11.2017","70,280","70,690","70,960","69,430","2,91M","-0,41%"
"14.11.2017","69,700","70,610","70,710","69,660","2,49M","-0,83%"
"15.11.2017","69,310","69,190","69,340","68,560","3,62M","-0,56%"
"16.11.2017","69,340","69,700","70,080","69,300","2,33M","0,04%"
"17.11.2017","68,970","69,410","69,590","68,850","2,74M","-0,53%"
"20.11.2017","69,460","68,480","69,880","68,270","2,84M","0,71%"
"21.11.2017","70,600","69,540","71,150","69,170","4,42M","1,64%"
"22.11.2017","69,980","70,680","71,050","69,980","2,45M","-0,88%"
"23.11.2017","69,900","69,610","70,320","69,420","1,86M","-0,11%"
"24.11.2017","70,000","69,850","70,530","69,810","1,49M","0,14%"
"27.11.2017","69,890","69,840","70,310","69,470","1,78M","-0,16%"
"28.11.2017","69,950","69,950","70,180","69,440","1,92M","0,09%"
"29.11.2017","70,130","70,580","70,900","69,910","2,91M","0,26%"
"30.11.2017","69,520","70,130","70,530","69,510","3,74M","-0,87%"
"01.12.2017","68,290","69,720","69,720","67,850","5,01M","-1,77%"
"04.12.2017","69,560","69,310","69,760","68,820","2,76M","1,86%"
"05.12.2017","70,020","69,560","70,220","69,320","3,33M","0,66%"
"06.12.2017","69,630","69,470","69,790","69,010","2,77M","-0,56%"
"07.12.2017","69,600","70,000","70,140","69,360","1,79M","-0,04%"
"08.12.2017","70,300","70,200","70,850","70,100","3,49M","1,01%"
"11.12.2017","70,210","70,300","70,600","70,210","2,22M","-0,13%"
"12.12.2017","70,740","70,260","70,740","69,780","2,87M","0,75%"
"13.12.2017","71,000","70,830","71,360","70,700","3,28M","0,37%"
"14.12.2017","70,890","71,210","71,470","70,590","3,42M","-0,15%"
"15.12.2017","71,010","70,800","71,010","70,360","6,99M","0,17%"
"18.12.2017","71,500","71,300","71,850","71,240","3,44M","0,69%"
"19.12.2017","71,170","71,370","71,670","71,170","1,83M","-0,46%"
"20.12.2017","71,050","71,280","71,720","70,830","2,70M","-0,17%"
"21.12.2017","71,430","71,000","71,620","70,900","2,01M","0,53%"
"22.12.2017","71,310","71,260","71,320","70,990","1,91M","-0,17%"
"27.12.2017","71,240","71,500","72,040","71,240","1,75M","-0,10%"
"28.12.2017","70,900","71,210","71,270","70,800","1,63M","-0,48%"
"29.12.2017","70,800","70,830","70,970","70,590","1,74M","-0,14%"
"02.01.2018","70,620","70,740","71,080","69,330","3,99M","-0,25%"
"03.01.2018","71,190","70,750","71,550","70,680","2,92M","0,81%"
"04.01.2018","72,020","71,800","72,500","71,740","3,63M","1,17%"
"05.01.2018","72,980","72,250","72,980","72,160","3,49M","1,33%"
"08.01.2018","73,750","73,240","74,210","73,210","3,95M","1,06%"
"09.01.2018","74,160","73,900","74,710","73,680","3,33M","0,56%"
"10.01.2018","74,150","74,000","74,480","73,720","2,84M","-0,01%"
"11.01.2018","73,610","74,200","74,360","72,940","3,32M","-0,73%"
"12.01.2018","74,180","73,930","74,460","73,800","3,22M","0,77%"
"15.01.2018","74,010","74,200","74,310","73,510","2,16M","-0,23%"
"16.01.2018","74,350","74,020","74,990","73,770","3,42M","0,46%"
"17.01.2018","73,930","73,900","74,380","73,560","2,81M","-0,56%"
"18.01.2018","74,520","74,290","74,520","73,880","3,23M","0,80%"
"19.01.2018","75,010","74,370","75,280","74,370","3,77M","0,66%"
"22.01.2018","75,540","74,880","75,660","74,770","2,92M","0,71%"
"23.01.2018","75,690","76,000","76,330","75,380","3,28M","0,20%"
"24.01.2018","75,420","76,000","76,480","75,410","3,55M","-0,36%"
"25.01.2018","74,390","75,140","75,380","73,910","4,43M","-1,37%"
"26.01.2018","74,810","73,990","74,810","73,980","2,80M","0,56%"
"29.01.2018","74,890","75,100","75,470","74,690","3,01M","0,11%"
"30.01.2018","74,050","74,250","74,700","73,810","3,80M","-1,12%"
