Date;Close
24.03.2025;317,70369
21.03.2025;310,13582
20.03.2025;313,04749
19.03.2025;312,66789
18.03.2025;305,72603
17.03.2025;306,53289
14.03.2025;304,90719
13.03.2025;302,67158
12.03.2025;305,16182
11.03.2025;303,76806
10.03.2025;315,30933
07.03.2025;318,47275
06.03.2025;318,75521
05.03.2025;327,00974
04.03.2025;334,12066
03.03.2025;344,88609
28.02.2025;348,86025
27.02.2025;341,82762
26.02.2025;334,1561
25.02.2025;335,25995
24.02.2025;334,05901
21.02.2025;333,10714
20.02.2025;334,15006
19.02.2025;341,23919
18.02.2025;341,49914
14.02.2025;336,73741
13.02.2025;341,09918
12.02.2025;337,12833
11.02.2025;338,99091
10.02.2025;340,60318
07.02.2025;337,16334
06.02.2025;334,79141
05.02.2025;335,35509
04.02.2025;332,61058
03.02.2025;336,40078
31.01.2025;328,02303
30.01.2025;329,31746
29.01.2025;322,31072
28.01.2025;320,75182
27.01.2025;318,94366
24.01.2025;314,14708
23.01.2025;314,49789
22.01.2025;310,60766
21.01.2025;310,55561
17.01.2025;310,88416
16.01.2025;308,09945
15.01.2025;307,4859
14.01.2025;300,4374
13.01.2025;300,37189
10.01.2025;300,35139
08.01.2025;303,31846
07.01.2025;300,63664
06.01.2025;301,34771
03.01.2025;305,79724
02.01.2025;306,28349
31.12.2024;305,38216
30.12.2024;303,35771
27.12.2024;305,78639
26.12.2024;308,21168
24.12.2024;308,64376
23.12.2024;305,0779
20.12.2024;304,64091
19.12.2024;303,87956
18.12.2024;295,7327
17.12.2024;303,14286
16.12.2024;300,53278
13.12.2024;299,86662
12.12.2024;299,23817
11.12.2024;299,18955
10.12.2024;297,22169
09.12.2024;291,75736
06.12.2024;294,76827
05.12.2024;292,46783
04.12.2024;294,10648
03.12.2024;297,28369
02.12.2024;301,91648
29.11.2024;298,14534
27.11.2024;297,56051
26.11.2024;297,82235
25.11.2024;298,67442
22.11.2024;297,45657
21.11.2024;295,48055
20.11.2024;291,86289
19.11.2024;294,75425
18.11.2024;294,74082
15.11.2024;293,52545
14.11.2024;291,93105
13.11.2024;292,81862
12.11.2024;292,11841
11.11.2024;291,97108
08.11.2024;287,48716
07.11.2024;283,01712
06.11.2024;286,56661
05.11.2024;268,33486
04.11.2024;268,02278
01.11.2024;268,30934
31.10.2024;266,84773
30.10.2024;267,03479
29.10.2024;260,85508
28.10.2024;262,79822
25.10.2024;260,7404
24.10.2024;261,97392
23.10.2024;263,39924
22.10.2024;263,49926
21.10.2024;265,13541
18.10.2024;267,43351
17.10.2024;268,25866
16.10.2024;264,5565
15.10.2024;256,46465
14.10.2024;257,45735
11.10.2024;253,85107
10.10.2024;254,41959
09.10.2024;253,08901
08.10.2024;250,5102
07.10.2024;249,26256
04.10.2024;253,58577
03.10.2024;251,00635
02.10.2024;250,74681
01.10.2024;251,13081
30.09.2024;246,63617
27.09.2024;246,74498
26.09.2024;243,25365
25.09.2024;242,14639
24.09.2024;244,44843
23.09.2024;259,4427
20.09.2024;254,85055
19.09.2024;255,68304
18.09.2024;259,33118
17.09.2024;262,21783
16.09.2024;261,01177
13.09.2024;259,24756
12.09.2024;258,34691
11.09.2024;257,77052
10.09.2024;258,76485
09.09.2024;258,49398
06.09.2024;252,20728
05.09.2024;250,9864
04.09.2024;253,03563
03.09.2024;252,32358
30.08.2024;250,1086
29.08.2024;247,53655
28.08.2024;242,18623
27.08.2024;242,4503
26.08.2024;240,09489
23.08.2024;239,34133
22.08.2024;241,17012
21.08.2024;240,62444
20.08.2024;241,1516
19.08.2024;240,62669
16.08.2024;242,98437
15.08.2024;243,03152
14.08.2024;237,01216
13.08.2024;237,08531
12.08.2024;237,92914
09.08.2024;237,89724
08.08.2024;238,17948
07.08.2024;234,86541
06.08.2024;236,3287
05.08.2024;233,9781
02.08.2024;244,29985
01.08.2024;246,55108
31.07.2024;245,78592
30.07.2024;243,29573
29.07.2024;241,72981
26.07.2024;238,8035
25.07.2024;233,60339
24.07.2024;234,23648
23.07.2024;243,97862
22.07.2024;245,92137
19.07.2024;243,87689
18.07.2024;246,56468
17.07.2024;249,4968
16.07.2024;247,26789
15.07.2024;246,14891
12.07.2024;243,68638
11.07.2024;241,60302
10.07.2024;242,91124
09.07.2024;245,55042
08.07.2024;245,93796
05.07.2024;249,73213
03.07.2024;249,1571
02.07.2024;249,93477
01.07.2024;245,30799
28.06.2024;244,93281
27.06.2024;248,98664
26.06.2024;256,13181
25.06.2024;255,51611
24.06.2024;257,55034
21.06.2024;257,40741
20.06.2024;258,54114
18.06.2024;254,79095
17.06.2024;252,83916
14.06.2024;252,92963
13.06.2024;252,62226
12.06.2024;249,28071
11.06.2024;255,81634
10.06.2024;255,756
07.06.2024;257,90838
06.06.2024;254,58555
05.06.2024;252,66937
04.06.2024;250,38603
03.06.2024;248,39688
31.05.2024;251,18466
30.05.2024;250,27675
29.05.2024;248,57618
28.05.2024;249,17701
24.05.2024;253,05614
23.05.2024;253,49418
22.05.2024;254,15475
21.05.2024;254,23807
20.05.2024;256,34088
17.05.2024;257,7054
16.05.2024;257,37147
