"Date","US097023BL86","SXRI","XS1584040445","US002824BH26","US01609WAW29","XS1463155348","XAU-USD","XPT-USD","LTC-USD","ETH-USD","BTC-USD","EXS1","SXR8","MCHI","SPYN","HEAL","DIA","STPX","AMEM","D5BK","VIOO","QQQ","TTDKY","000660","TOMA","XOM","SIE","V","EQIX","MELI","SON1"
2022-01-27,0.011915253214493,-0.00365631120311072,0.0013257216766549,-0.00479442880156888,0.00768087295899988,0.00322157986064031,-0.00809433978317831,-0.0209897701736512,0.00187090793581124,-0.0150430481023021,0.00983990839351456,0.00593744607947766,0.00890331670870026,-0.00702175260924109,-0.0106660740626463,-0.0154845436223092,0.000263539334770968,0.00792970885034094,-0.00102145054846448,-0.0100206177299014,-0.00737285111062391,0.00316615136978982,-0.02531780798429,-0.0346354966627551,-0.0266864964229043,0.0260147782004054,-0.03580726309709,0.0146468808315232,-0.0185812359073347,0.0171333466500707,-0.0697289358408817
2022-01-28,0.00238451944375573,-0.00550965581096952,-0.00335914520891034,0.00318660098913703,0.00443800731199762,-0.0013379430422944,-0.0114252864882491,-0.0203956267985834,0.0230957147946498,0.0488125529194399,0.0155070428710662,-0.0146791626630494,-0.0116549694354928,-0.00341459878696915,-0.00695495225247722,-0.00869137051992852,0.0161476514160483,-0.0180185055026785,-0.0141717200394453,-0.00995528381243771,0.0134094843400812,0.0298104401445194,0.0152674721307886,0.059846916009251,0.0336395355370716,0.00105092053392397,-0.00948566032524756,0.0996648843018431,0.0352982898563763,0.0550128167425115,0.0387467756224495
2022-02-03,-0.00758707327725539,-0.00736651581676262,-0.0246959541718423,-0.00767910022736285,-0.00821426711539264,-0.0229581237611098,-0.00880311300452696,-0.0128794692135639,0.0237237403493769,0.00439168520058253,0.0107202622828524,-0.0150768103711467,-0.0181377521291335,-0.0184378784297405,-0.0137191122816862,-0.0185139303022248,-0.0142857551790021,-0.0152436695021843,-0.0366344359932964,-0.0231273691293175,-0.0264445535263267,-0.0530785224905275,-0.011402856277094,0.0286318126743286,0.00875854077216154,-0.0234180965656163,-0.0252940885379003,-0.0283084134214731,-0.00509284326608483,-0.0796255891866,-0.0627490783695865
2022-02-08,-0.00596302074274746,0.00374532273016204,-0.0116204303242187,-0.00264719068492703,-0.0019626714016292,-0.00914376573951703,0.00375944490395952,0.0111146069226926,-0.0266091087279641,-0.00776850676240848,0.00464994846179323,0.00247869995227568,0.00486703550705059,0.0108978148261878,-0.00515884934520283,-0.00111034015571176,0.0103198919964695,0.00333772817549516,0.00573798195302122,-0.0209125145163735,0.0177413413054719,0.0109975640964999,-0.0100276598594418,0.0161293819298827,0.00896866998276025,-0.0263678290917086,-0.0418703841363923,0.00325265819371001,-0.0109890424398555,0.0150817092519571,-0.0107207697451015
2022-02-09,0.00210426971873101,0.00559181326577796,0.000183020093502684,0.000985782619095765,0.00312498751913193,0.00471850741402502,0.00149241014769697,-0.00123765651084984,0.0482549755026573,0.040178373702151,0.00793199909837483,0.015506566947086,0.0123586014130748,0.0202971876560349,0.0496518226885385,0.0231978009345155,0.00878959899801401,0.0120283852383496,-0.00371873662925459,0.0107618324684173,0.00952429303614633,0.0194819094722725,0.0319848760157795,0.00796816964917824,0.00932054000055338,-0.017310924560527,0.0333446347532895,0.0112849829527129,0.0398738535819207,0.0754270964520316,0.0043816043013658
2022-02-10,-0.0119084106275436,-0.00186046565291975,-0.000732281438005522,-0.0190733717313769,-0.0118495440061226,-0.0097441605246269,0.00235658656129534,2.63490725140869e-05,-0.0400490361323342,-0.0544165148451388,-0.0197458579580942,0,-0.007884984540242,-0.0108257173079753,-0.0404389137367831,-0.00298953884836606,-0.0144183174186034,0.00707936997920733,-0.00992933564316267,-0.0166965679882316,-0.0151497683807396,-0.0252502945337865,-0.0277108280261049,0.0273989741881131,-0.0277826028402881,-0.0120245712755649,-0.0200708377363439,-0.0254933924721943,-0.0439370121786222,-0.00955842036749299,0.0216245894455582
2022-02-14,-0.00841893141566796,-0.00373832211060732,0.00403584091330789,-0.00541797273174893,-0.0108973670870594,-0.0092953766667998,0.0215088864586326,0.0184656217053956,-0.00879653812933601,0.0203677664233721,0.0115635824761533,-0.0185534078957472,-0.0088432041908435,-8.15151412076887e-05,0.0415384231543108,-0.0136903196086828,-0.00403936034964403,-0.0122400548945025,-0.0166497082365642,-0.0187682562855565,0.0054559530958489,0.00890109679156659,-0.00844750959706042,0.00378072283990605,-0.032464528206706,-0.00779062921649576,-0.0185829610811403,0.0105515782918273,-0.00319188875663645,0.025267169266213,-0.0284042764309369
2022-02-15,-0.0108045440956639,0.00187090793581168,-0.0071259001977042,-0.0181946396745021,-0.014789401999697,-0.0103267055504288,-0.00582828980872119,-0.0244793969642769,0.0562208928444736,0.0828278781948404,0.045799539033375,0.019319046092555,0.00844519423534074,0.0184161364407487,0.03119882915699,0.00264200946283855,0.0124407230081571,0.00928121538488025,-0.0125416460950094,0.00303382047632583,0.0170771183207039,0.0202368609878469,0.0201050161705734,-0.0423955589676854,-0.0131474618988507,-0.0169372186419645,0.0505069903333135,0.00662238505297807,0.00595789542757519,0.0448157603582349,-0.0230732761643022
2022-02-16,0.00202237388961368,0.0037313476128582,0.0122774490430624,-0.00277792800194021,-0.000108543883905909,-0.00208019264533199,0.00107215933658633,0.0268466313982989,-0.0316262378385463,-0.020114403056505,-0.0149457705823757,-0.00352679963813607,-0.00611439532046987,1.63657452727506e-05,-0.019185871024165,-0.00305980767238379,-0.00157167587253948,0.0128162474732338,0.00923833978794897,0.0488580436155619,0.00225702597274768,-0.00166033444145164,0.0358816174298369,0.027186140304158,0.0179480197521729,0.00319780220392119,0.0763255232148419,0.00297224279707375,0.000296965019703777,-0.0316500243220705,0.0101854618587067
2022-02-17,0.00868611715819689,-0.0037313476128582,0.00460951408302623,0.0108269111194801,0.00612904351073507,-0.000189323170233457,0.0131656124667927,0.0284202085806564,-0.0927273113860707,-0.0748303811228777,-0.0789358452419044,-0.00740058881817074,-0.00413902684239442,-0.00636974131862278,-0.0186145314510711,-0.0107836630734497,-0.0172788606907694,-0.00708059257295979,-0.014652514633851,-0.00903440901564068,-0.0185324278967327,-0.028787595855186,-0.0124741742251757,0.0189759014590045,-0.0147027688743506,-0.000125154610390865,-0.0269532303785391,-0.0171625062344543,0.0264154416536648,-0.104759004809067,-0.0142888734432987
2022-02-18,0.00694168723836697,-0.00374532273016204,-0.00211687641975988,-0.00609918865808723,0.00362234105356141,0.000269027467333594,0.00144501942850095,0.0128974149075676,-0.0121108746699088,-0.0403573526359171,-0.0137228746216014,-0.0133979259143926,-0.0122409216878649,-0.0158805236686548,-0.000676086835299294,-0.0209156091454901,-0.0078871673433607,-0.00590997722268938,-0.00281650350482909,0.0176515105753223,-0.002067694065917,-0.00820829469151452,0.00564487938984071,-0.0113422766039335,0.0108183814928084,-0.00792073101427704,0.0212722935284404,-0.00532228724296324,0.00192120242546334,-0.085645650978611,-0.00701467699938529
2022-02-22,-0.0017240901696125,0.00375234961855031,-0.0107484972985077,0.0023688659024188,-0.0249347531334925,0.00199929444775915,0.00732205496498661,0.011988656688291,0.0428025392347609,0.0254566186012584,0.0327003237055692,-0.00578129119478454,0.00290372934686633,-0.0282236647990834,-0.0132073538029331,0.00518658416682438,-0.0146829031119955,-0.000528867354768536,-0.0275532497160094,0.0127049519052718,-0.0146670873768509,-0.0111537261322789,-0.00466086947034272,-0.0116055461203075,-0.0230430305031035,-0.0127613995344262,0.0178800246375443,-0.00723033352556701,-0.0177189048717485,-0.054146652165735,-0.0268501107303925
2022-02-24,-0.0334676127586029,-0.00376648279547709,0.00129407976648821,0.00220425511981137,-0.0227839412815776,-0.00340052790056511,0.035150542715856,0.0265623620545172,-0.0114505067879955,0.00709999948566065,0.0295030384178592,-0.041655540769832,-0.00894982432139724,0.0076569299863265,-0.0086331471447032,0.00259478306174832,0.00247040164200385,-0.02896162375992,0.0561964128037578,0.0195694470615813,0.0293680857977909,0.0459533498029892,-0.015317311399158,-0.0478178743504944,-0.0154232503246927,0.000185495477145636,0.0592654611852232,0.0191330915305539,0.0454696261960237,0.115800414649748,-0.0104212840668394
2022-02-25,-0.000730904002464783,0.00938974034983908,-0.00160910930311253,0.00738944429111488,0.00248031442386054,0.000652915289860445,-0.0312314654742742,-0.045664935491927,0.0468689339915382,0.0637831387010515,0.0224487433095479,0.0369679059030057,0.0322803020893563,-0.00136062500942469,0.0202990417908859,0.0293658948043645,0.0243740517194304,0.0286091387368836,-0.0012412791047185,0.00964296104991247,0.0152090180016993,0.00878324077173254,0.0392012486225219,0.00407332538763683,0.00619787442896769,0.0199523731295326,-0.0184248708360117,0.0024201487208968,0.0144243756739346,0.0725733050857995,0.0305203143038124
2022-02-28,0.0191918530657302,-0.00562325755436199,0.00540298870817146,0.0147180008359769,0.00320609330053845,0.00438856473094074,0.0109289162116664,0.00717320536205257,0.100684878852227,0.110663019795466,0.136196381809231,-0.00699132999731944,0.00721498409957189,-0.00799024450673436,-0.00812462153649474,0.0125036360869422,-0.00353003837770416,0.00509891214604963,0.0231364898073751,0.00259909178152018,0.00838502808012365,0.00618214313399168,-0.0181689260167808,0.00405680069561498,0.0162643538093628,0.0106311913520702,0.00608084928988895,-0.0112623499643112,-0.00843235650210783,0.013637143655397,0
2022-03-02,-0.0223131975906226,0.00376648279547709,-0.000414518297612076,-0.0182590391184103,-0.0190778967906313,-0.0126793645489398,0.00698337524966686,0.00222581406380851,-0.0188430878014794,-0.00968106228127485,-0.0114907228216889,0.00966354896569577,0.0135940920971631,-0.00682591831830104,0.00157418371744189,0.00233596808387371,0.0173772523133104,0.0131017683376742,0.0220908148025862,0.0150501777447456,0.0270876004765812,0.0171804233429791,-0.00152129846784366,0.0120725812342677,-0.0453151962120426,0.0175726474459319,0.00270351621560572,-0.00180734314941677,-0.00188697900047874,0.0144611466785909,-0.0158359825508212
2022-03-03,0.00496560160969839,-0.00565505748334516,-0.0137077725396084,0.00650443051338456,-0.00837940337465604,0.00778837070927008,-0.0015645880226165,0.0180622445644154,0.0134954814748847,-0.0388250179213747,-0.0335727408232795,-0.0228678906912139,0.00235512969100338,-0.021964576264637,0.0252391576244237,-0.00840746458787622,-0.0025696704583531,-0.00644208722203299,0.00122693022929754,-0.0301629788743902,-0.00211709652886238,-0.00969347690199562,-0.00355872261699375,0.0314986670593722,0.0041610634019813,0.0110074503725128,-0.0261373335133603,-0.00131940454839174,0.015885335577007,-0.0394570457493799,0.0141360246403721
2022-03-04,0.0100764371149076,-0.00759016926667555,0.00786086962540811,0.000776134790272387,0.0142065550262114,-0.00130042873358249,0.0199338502494637,0.0173175089283797,-0.101495489291454,-0.0780155987008877,-0.0814191657868903,-0.045558725953887,-0.00493975263189839,-0.00932083666865369,0.000127803693700024,-0.00694447235281115,-0.0049214448577457,-0.0344739184277625,-0.00301803765387598,-0.00772723482088189,-0.0013108431273432,-0.00322229723532796,-0.0352459390616748,-0.0355066884569109,-0.036313365667862,0.0483204850891443,0.00246040413216253,-0.0226873039654034,0.000138721267580522,-0.0380805486244737,-0.0319819824763297
2022-03-07,-0.00635309085151992,-0.00956945101615081,-0.00860744250456946,-0.00878408089421612,-0.0222592271043025,-0.0140774686549827,0.0222446309517315,0.0360904722237523,-0.0260797127830523,-0.0225597784769365,-0.00989960706796644,-0.0206268150841264,-0.00184313484642384,-0.0341022040843555,0.0154707625318258,-0.00952254780092665,-0.0240634825109076,-0.0129198412557274,-0.00831009418726136,0.0172201864489905,-0.018035420261179,-0.0328997215961548,-0.0753058567112672,-0.0409893445331964,-0.0675826635187997,0.0400774189154687,-0.00925789670462063,-0.0443861300727946,-0.025071714013559,-0.0973230398392975,-0.0244510958641637
2022-03-08,-0.00504548345968381,-0.00192492840958436,-0.00825795572911669,-0.00918727242128003,-0.0149214035174223,-0.0203718697770396,0.0312755355511563,0.0264060026996749,0.0240975515790609,0.0334091595651147,0.0187579748122513,0.00184263917992133,-0.0234325621524434,-0.018489652757347,-0.0223956427309373,-0.0170289342744445,-0.00592368144390942,-0.0222231367847101,0.00147027961793822,0.00314439646748488,-0.0027252838538816,-0.0108923962685932,-0.0388567293465421,-0.0126317469059014,-0.0186000985912145,0.00131382327444918,0.00895067704014529,-0.000951087966194031,-0.0312776039794356,-0.0460284701817688,0.003593894254589
2022-03-10,-0.00635408926594039,-0.00573067470898514,-0.00425198664534943,-0.0102129938994846,-0.0183117367501975,-0.00706024731825927,0.00636058069822631,-0.018075741758298,-0.0410558852943304,-0.045171776195156,-0.0617982752905917,-0.0326425666025658,-0.00748418838477427,-0.0356702437002552,0.0318927730360965,-0.0118561727564603,-0.0038767309751071,0.00237986382347444,-0.000103983612276481,-0.00227753474079906,0.00898213882997556,-0.00192857986119321,-0.0138431340921978,0.0168071183163825,0.0527687699545556,0.039808686174359,-0.0348572946844135,0.000237237157070247,0.00323248643959495,-0.0558272348696462,0.0773672149841165
2022-03-11,0.00202227880378913,-0.00191754612927175,-0.000553649044597648,-0.000794745256231799,-0.00828460989027313,-0.00210191786721481,-0.00507068043702219,-0.0235716807427,0.0193056188941538,-0.0191892723713618,-0.0175597788661666,0.0139472274808501,0.0152148183002874,-0.038633654141397,-0.00255525883253416,0.00580450415731382,-0.00631298065692754,0.014882307343389,-0.0088363972046237,-0.00899801571956038,-0.00468551137176476,-0.0142002725550547,-0.0443002588965797,-0.0253178079842904,-0.0446737446379313,0.00158814251427142,-0.0334017723125459,0.000371205121564522,-0.0184715579512478,-0.0434521832475347,-0.0257083567102061
2022-03-14,-0.0190043103140347,-0.00192123017789392,-0.00678285635913412,-0.0163667444057616,-0.0581638664701805,-0.0253292363081687,-0.0111011064439488,-0.0145073801403983,0.0385775898216778,0.028419182284189,0.0485149386945185,0.0205627532965105,-0.0167491100143531,-0.07999987459596,0.00904176806214085,-0.0247243748113299,0.000151494493464632,-0.0010814709056941,0.0128423388196246,0.00850929696746938,-0.0172790554979265,-0.0247818281194503,-0.0124304389402699,-0.00858374369139092,0.0283500242262225,-0.0418452180256557,0.0115736527716628,0.0128450965056626,-0.0144503839678638,-0.0103937446485602,-0.0122272265695607
2022-03-15,-0.0204809436006022,-0.00192492840958436,-0.00345760351556468,-0.00310156447423449,-0.0193932886984376,0.0155486724424456,-0.021547039035843,-0.0334224624385318,0.0103530336499027,0.0108053514179138,-0.00976237792926327,0.00101712163371293,0.0152632069290766,-0.00411208635531457,0.0012669455641241,0.00115690540741675,0.0183717231541429,-0.0116090547383507,0.023461606763951,0.00390307862547346,0.0136575283731961,0.0342619688578107,0.0234559089519775,-0.0306369694618898,0.0211949004065666,-0.0552191783206979,-0.00743615482594073,0.0319665255714163,0.0260475007341441,0.0761973199928248,0.0109242947891444
2022-03-16,0.000540896245127875,0.0114943794257352,-0.0114866791709849,0.0148668208929053,0.0570298636449378,0.00885763843791132,-0.00272203924212722,0.00754583804762277,0.0421694009670892,0.0580757719132166,0.0456024208863308,0.0354534926183874,0.01483510014359,0.185906509961618,0.00706538392104061,0.030460652779227,0.0152611625474783,0.031075693207419,-0.00769836124792067,0.00840476904912357,0.0215324483342867,0.0322188234619203,0.0102852706601735,0.03493805136128,0.0182468316447295,-0.00795930370489195,-0.0352331207400205,0.0232206470526499,0.00344312782355249,0.122055745403975,0.0270112884906224
2022-03-17,-0.000289422824236496,0.0056980211146378,-0.00131246591596579,0.0190289986056502,0.0683324522105879,0.0288571031215552,0.0172997545446236,0.00675956105192377,-0.0108304307743694,0.0137304058334626,-0.00497115007657989,-0.00393249728478828,0.00158801085428717,-0.0513223480331115,-0.00478891904517909,0.0208109619398771,0.0119102760550591,0.0107310379753756,-0.014748742173291,-0.0208171446420664,-0.00156431568462256,-0.000901344557414419,0.0498969711446231,0.0623902925992823,0.0223500736062174,0.0133638128274294,-0.0273487113362352,-0.00550520762467777,0.0221931688597525,0.0657477444707704,0.0373642467448683
2022-03-18,0.00582381773205665,-0.00189573516489938,-0.00200798760025922,0.00221671905241383,0.030178404761342,-0.0203035086885031,-0.0094886804650498,0.00704488906897272,0.0153087185990657,0.0443288472892247,0.020633851957486,0.00327815405843168,0.016352890445309,0.0510771358203952,-0.0142496049794545,0.0244146129134724,0.00502426559329194,0.00453911393872541,-0.00975272600944765,-0.00461209844068033,0.0117174966872344,0.0263913573917929,0.00939525407764297,0,-0.0078895872751632,0.00219720258651979,-0.0072962061181352,0.0323012889181475,0.0170788934937764,0.0312196072005024,0.0125533132598727
2022-03-22,-0.0110635645558235,0,-0.0161067715329573,-0.00813069489403251,-0.0296782182712283,-0.0112848510158594,-0.0138577645744533,-0.0233423620937669,0.0552904630130193,0.0266203763774664,0.0324028587869396,0.0136168128074337,0.0135005479756298,0.0384938599136686,-0.00868923044091474,0.0073880381721203,0.00778573095806578,-0.0011975024953399,-0.0128329747472848,0.00245881609002874,0.0051222862757605,0.0201875200411834,0.0165340967459813,0.0122201113347753,0.0171783365350846,-0.00366370779989378,-0.0170063361704242,0.00729251301351042,0.00187911110727512,0.0517061780085433,0.0116024506194634
2022-03-23,0.0169034604479963,-0.00189573516489938,-0.00974530892341541,0.0223204354823689,0.0266388451125668,0.0170754464089242,0.0125468709992305,0.0117007275707106,-0.0024479816386398,0.0221396510973504,0.0126401401526159,-0.0159320114602366,-0.00232132491492365,-0.00483583856548497,0.0169359385105787,-0.00241189986947488,-0.0136796291260683,0.00171027919232891,0.00589528204717804,-0.0161746388092698,-0.0160592135756765,-0.01293220846624,0.0034462986435877,0,0.039127128388813,0.0171829821698832,0.000519615496232362,-0.0159567260101783,-0.0158106060266423,-0.00215858243583433,0.0216416079596904
2022-03-24,-0.00758990929838621,0,-0.00511471803635466,-0.0139608205177648,-0.0119966080758802,-0.0117919424191637,0.0175604093903994,-0.00489634912424819,0.0329479380893494,0.0238011551077495,0.0253335377263486,0.000496565432698048,0.000646683375230772,-0.00827810347211955,0.0114565543136385,-0.00713567484173705,0.010572607063863,0.000170867151205734,0.00359948373027552,-0.00483697048469622,0.00902529268643626,0.023074131447296,0.0451246514075774,-0.0245914031373236,0.0290543840272592,0.00409373715782824,0.0079338118817418,0.0132672686198854,0.00536828933724909,0.0195931768763309,0.0108402145528652
2022-03-25,-0.0125454701781882,0,-0.0119580070507661,-0.0186992214241553,-0.00879376602928428,-0.00979548411078124,-0.00674251433700856,-0.00961739309021148,-0.0207675195324786,-0.00184781051681426,0.00719916176398883,0.00165343953012886,0.00787030058175819,-0.0200503537123131,0.00447373940038442,-0.0010815196403664,0.00425532557013852,-0.000512689065318206,-0.00420413539637332,0.0116357695777642,0.00679550684601793,-0.000561580721039512,0.00913871190033766,-0.0209651284650452,-0.00501254182354405,0.0218658583195257,-0.000171806546251929,0.00541361691831188,-0.00209597972313524,-0.0583742159882172,-0.0100620043968593
