"Data","Ultimo"
2015-10-21,171.48
2015-10-20,172.01
2015-10-19,172.12
2015-10-16,171.88
2015-10-15,171.32
2015-10-14,169.07
2015-10-13,170.64
2015-10-12,171.17
2015-10-09,170.76
2015-10-08,170.37
2015-10-07,168.95
2015-10-06,167.69
2015-10-05,167.58
2015-10-02,164.58
2015-10-01,162.49
2015-09-30,162.62
2015-09-29,160.23
2015-09-28,159.79
2015-09-25,162.88
2015-09-24,161.87
2015-09-23,162.59
2015-09-22,163
2015-09-21,164.9
2015-09-18,163.54
2015-09-17,166.81
2015-09-16,167.51
2015-09-15,166.11
2015-09-14,163.77
2015-09-11,164.39
2015-09-10,163.39
2015-09-09,162.52
2015-09-08,164.91
2015-09-04,160.97
2015-09-03,163.67
2015-09-02,163.46
2015-09-01,160.46
2015-08-31,165.18
2015-08-28,166.33
2015-08-27,166.45
2015-08-26,162.66
2015-08-25,156.49
2015-08-24,158.38
2015-08-21,164.41
2015-08-20,170.22
2015-08-19,173.74
2015-08-18,175.33
2015-08-17,175.7
2015-08-14,174.9
2015-08-13,174.31
2015-08-12,174.21
2015-08-11,174.11
2015-08-10,176.19
2015-08-07,173.84
2015-08-06,174.22
2015-08-05,175.36
2015-08-04,175.32
2015-08-03,175.75
2015-07-31,176.68
2015-07-30,177.22
2015-07-29,177.26
2015-07-28,176.11
2015-07-27,174.23
2015-07-24,175.52
2015-07-23,177.16
2015-07-22,178.3
2015-07-21,178.97
2015-07-20,180.69
2015-07-17,180.54
2015-07-16,181.07
2015-07-15,180.34
2015-07-14,180.33
2015-07-13,179.6
2015-07-10,177.41
2015-07-09,175.26
2015-07-08,175
2015-07-07,177.63
2015-07-06,176.68
2015-07-02,177.05
2015-07-01,177.4
2015-06-30,175.82
2015-06-29,175.64
2015-06-26,179.13
2015-06-25,178.65
2015-06-24,179.41
2015-06-23,181.12
2015-06-22,180.92
2015-06-19,179.76
2015-06-18,181.33
2015-06-17,179.48
2015-06-16,179.21
2015-06-15,178.1
2015-06-12,179.13
2015-06-11,180.64
2015-06-10,180.06
2015-06-09,177.71
2015-06-08,177.81
2015-06-05,178.5
2015-06-04,179.21
2015-06-03,180.88
2015-06-02,180.15
2015-06-01,180.4
2015-05-29,180.11
2015-05-28,181.29
2015-05-27,181.52
2015-05-26,180.37
2015-05-22,182.26
2015-05-21,182.79
2015-05-20,182.71
2015-05-19,182.93
2015-05-18,182.68
2015-05-15,182.48
2015-05-14,182.54
2015-05-13,180.75
2015-05-12,180.72
2015-05-11,181.08
2015-05-08,181.85
2015-05-07,179.28
2015-05-06,178.39
2015-05-05,179.01
2015-05-04,180.44
2015-05-01,179.9
2015-04-30,178.18
2015-04-29,180.07
2015-04-28,180.84
2015-04-27,180.17
2015-04-24,180.54
2015-04-23,180.37
2015-04-22,180.06
2015-04-21,179.26
2015-04-20,180.03
2015-04-17,177.94
2015-04-16,180.91
2015-04-15,180.88
2015-04-14,180.18
2015-04-13,179.64
2015-04-10,180.37
2015-04-09,179.4
2015-04-08,178.75
2015-04-07,178.42
2015-04-06,178.59
2015-04-02,177.33
2015-04-01,176.74
2015-03-31,177.58
2015-03-30,179.39
2015-03-27,176.81
2015-03-26,176.48
2015-03-25,176.92
2015-03-24,179.83
2015-03-23,180.85
