"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var..."
2022-04-21,122.86,"121,80","123,60","121,76","603,75K","1,00%"
2022-04-22,119.72,"121,48","121,66","119,72","782,60K","-2,56%"
2022-04-25,118.08,"118,08","118,82","117,36","987,37K","-1,37%"
2022-04-26,116.48,"119,20","119,42","116,40","501,76K","-1,36%"
2022-04-27,116.68,"116,46","117,20","114,86","1,17M","0,17%"
2022-04-28,118.24,"117,72","119,18","117,02","1,52M","1,34%"
2022-04-29,119.4,"119,24","120,04","118,90","531,27K","0,98%"
2022-05-02,117.78,"118,32","118,60","116,72","559,08K","-1,36%"
2022-05-03,118.54,"118,04","119,00","117,68","309,34K","0,65%"
2022-05-04,118.1,"118,50","118,90","118,10","156,06K","-0,37%"
2022-05-05,117.42,"120,88","120,94","117,10","333,71K","-0,58%"
2022-05-06,115.34,"116,86","117,00","114,84","527,40K","-1,77%"
2022-05-09,113.02,"115,02","115,64","113,00","282,87K","-2,01%"
2022-05-10,114.3,"114,38","115,80","114,14","341,81K","1,13%"
2022-05-11,116.68,"114,72","116,80","114,10","597,89K","2,08%"
2022-05-12,115.9,"114,22","116,54","113,80","416,09K","-0,67%"
2022-05-13,118.38,"116,52","118,40","116,40","550,28K","2,14%"
2022-05-16,117.52,"118,08","118,48","117,00","405,08K","-0,73%"
2022-05-17,119.74,"118,94","119,84","118,64","345,50K","1,89%"
2022-05-18,118.16,"119,74","120,04","118,06","512,01K","-1,32%"
2022-05-19,117.2,"116,60","117,20","115,40","440,85K","-0,81%"
2022-05-20,117.84,"117,90","119,38","117,60","736,61K","0,55%"
2022-05-23,119.66,"119,50","119,96","118,38","311,60K","1,54%"
2022-05-24,117.4,"118,40","118,92","117,40","226,98K","-1,89%"
2022-05-25,118.06,"118,22","118,54","117,00","193,54K","0,56%"
2022-05-26,120.04,"118,32","120,20","118,32","230,16K","1,68%"
2022-05-27,122.02,"120,62","122,02","120,16","374,61K","1,65%"
2022-05-30,122.94,"122,96","123,08","122,38","306,80K","0,75%"
2022-05-31,121.46,"122,30","122,68","121,12","400,08K","-1,20%"
2022-06-01,120.8,"122,08","122,16","120,80","147,68K","-0,54%"
2022-06-02,122.18,"121,46","122,20","121,46","151,88K","1,14%"
2022-06-03,122,"122,88","122,88","121,82","177,35K","-0,15%"
2022-06-06,123.6,"123,14","124,08","122,74","72,89K","1,31%"
2022-06-07,122.76,"122,86","122,94","121,96","144,30K","-0,68%"
2022-06-08,121.86,"122,88","122,92","121,30","89,68K","-0,73%"
2022-06-09,119.78,"121,08","121,54","119,68","269,09K","-1,71%"
2022-06-10,115.98,"118,86","118,90","115,98","309,82K","-3,17%"
2022-06-13,113.3,"114,58","115,04","112,86","383,35K","-2,31%"
2022-06-14,112.26,"114,22","114,46","112,22","538,40K","-0,92%"
2022-06-15,113.78,"113,66","114,50","112,74","325,48K","1,35%"
2022-06-16,109.9,"113,32","113,32","109,78","335,95K","-3,41%"
2022-06-17,110.7,"110,30","111,68","109,98","770,07K","0,73%"
2022-06-20,111.94,"111,22","111,94","110,60","232,19K","1,12%"
2022-06-21,112.16,"112,52","113,42","112,00","276,08K","0,20%"
2022-06-22,110.98,"109,76","111,42","109,42","351,23K","-1,05%"
2022-06-23,108.92,"110,48","110,68","108,92","388,34K","-1,86%"
2022-06-24,110.72,"109,32","111,08","108,90","344,67K","1,65%"
2022-06-27,111.34,"111,58","112,90","110,84","393,75K","0,56%"
2022-06-28,111.62,"111,90","112,66","111,60","245,84K","0,25%"
2022-06-29,109.98,"110,48","110,80","109,26","243,78K","-1,47%"
2022-06-30,107.94,"107,66","108,10","106,50","484,90K","-1,85%"
2022-07-01,108.24,"106,68","108,82","106,60","280,67K","0,28%"
2022-07-04,107.74,"108,72","109,00","107,50","163,81K","-0,46%"
2022-07-05,104.64,"108,34","108,54","104,50","307,11K","-2,88%"
2022-07-06,106.26,"106,18","106,90","105,60","236,98K","1,55%"
2022-07-07,108.36,"107,46","108,52","107,12","204,05K","1,98%"
2022-07-08,109.68,"108,10","109,82","107,74","487,78K","1,22%"
2022-07-11,108.38,"108,26","109,14","108,00","224,99K","-1,19%"
2022-07-12,108.92,"107,58","108,92","106,80","163,62K","0,50%"
2022-07-13,107.62,"108,04","108,48","106,50","263,19K","-1,19%"
2022-07-14,105.64,"107,42","107,90","104,88","271,50K","-1,84%"
2022-07-15,108.6,"106,10","108,64","105,78","532,96K","2,80%"
2022-07-18,109.38,"109,10","110,22","108,94","249,99K","0,72%"
2022-07-19,112.32,"108,94","112,70","108,24","330,19K","2,69%"
2022-07-20,112.14,"112,68","113,00","110,72","535,33K","-0,16%"
2022-07-21,111.82,"111,90","112,30","110,50","428,85K","-0,29%"
2022-07-22,111.76,"111,28","112,76","111,24","144,31K","-0,05%"
2022-07-25,111.42,"111,36","112,44","110,92","205,09K","-0,30%"
2022-07-26,110.52,"111,24","111,36","109,96","168,86K","-0,81%"
2022-07-27,111.08,"110,94","111,38","110,44","287,61K","0,51%"
2022-07-28,112.12,"111,32","112,12","110,48","310,31K","0,94%"
2022-07-29,113.78,"112,64","114,00","112,56","379,74K","1,48%"
2022-08-01,113.74,"113,74","114,48","113,60","360,34K","-0,04%"
2022-08-02,113.52,"113,20","113,70","112,52","244,16K","-0,19%"
2022-08-03,114.7,"112,90","114,70","112,90","252,44K","1,04%"
2022-08-04,115.3,"115,06","116,34","115,00","216,03K","0,52%"
2022-08-05,114.52,"115,14","115,50","114,38","179,12K","-0,68%"
2022-08-08,115.48,"115,64","115,94","114,74","150,48K","0,84%"
2022-08-09,114.24,"115,18","115,30","114,00","190,28K","-1,07%"
2022-08-10,115.5,"113,68","115,70","113,52","265,32K","1,10%"
2022-08-11,115.54,"115,76","116,06","115,26","194,26K","0,03%"
2022-08-12,116.48,"115,70","116,54","115,70","179,71K","0,81%"
2022-08-15,116.52,"116,88","116,92","115,88","140,71K","0,03%"
2022-08-16,117.36,"116,98","117,68","116,60","168,56K","0,72%"
2022-08-17,114.96,"117,46","117,50","114,84","174,91K","-2,04%"
2022-08-18,115.6,"115,06","116,10","115,06","110,97K","0,56%"
2022-08-19,114.3,"114,80","115,20","114,08","222,27K","-1,12%"
2022-08-22,111.64,"113,78","113,80","111,28","241,64K","-2,33%"
2022-08-23,111.32,"111,18","112,14","111,18","195,02K","-0,29%"
2022-08-24,111.58,"111,06","111,68","110,40","89,57K","0,23%"
2022-08-25,111.88,"112,50","112,72","111,46","129,50K","0,27%"
2022-08-26,109.34,"112,48","112,80","109,14","251,19K","-2,27%"
2022-08-29,108.74,"108,32","109,12","107,60","254,20K","-0,55%"
2022-08-30,109.26,"109,16","110,94","108,74","205,09K","0,48%"
2022-08-31,108.34,"109,78","109,80","108,06","226,48K","-0,84%"
2022-09-01,106.6,"107,50","107,50","106,30","265,75K","-1,61%"
2022-09-02,110.02,"107,54","110,08","107,44","403,78K","3,21%"
2022-09-05,107.6,"106,76","107,88","106,44","349,82K","-2,20%"
2022-09-06,108.58,"108,08","109,04","107,60","210,54K","0,91%"
2022-09-07,108.96,"107,80","109,26","107,42","181,12K","0,35%"
2022-09-08,108.8,"109,64","109,72","107,08","259,30K","-0,15%"
2022-09-09,110.38,"109,08","110,66","109,08","140,36K","1,45%"
2022-09-12,113.02,"111,06","113,40","111,02","372,30K","2,39%"
2022-09-13,111.28,"113,28","114,40","111,18","284,61K","-1,54%"
2022-09-14,109.9,"110,96","111,24","109,26","184,91K","-1,24%"
2022-09-15,109.28,"110,10","110,54","109,04","116,46K","-0,56%"
2022-09-16,107.4,"108,06","108,06","107,14","324,78K","-1,72%"
2022-09-19,108,"106,84","108,52","106,34","141,37K","0,56%"
2022-09-20,106.8,"108,32","109,12","106,58","302,79K","-1,11%"
2022-09-21,107.7,"105,74","107,72","105,56","517,05K","0,84%"
2022-09-22,105.72,"105,78","107,70","105,70","250,42K","-1,84%"
2022-09-23,103.6,"105,52","105,52","102,76","392,67K","-2,01%"
2022-09-26,103.28,"103,16","104,30","102,76","216,38K","-0,31%"
2022-09-27,102.16,"104,10","104,66","102,16","199,81K","-1,08%"
2022-09-28,102.76,"101,62","102,86","100,06","381,45K","0,59%"
2022-09-29,101.08,"102,12","102,12","100,06","236,57K","-1,63%"
2022-09-30,102.1,"101,64","102,34","101,00","501,63K","1,01%"
2022-10-03,102.88,"100,82","103,10","100,28","231,36K","0,76%"
2022-10-04,106.84,"104,24","106,88","104,22","377,92K","3,85%"
2022-10-05,105.7,"106,26","106,76","105,04","325,15K","-1,07%"
2022-10-06,105.2,"106,34","106,64","104,74","340,98K","-0,47%"
2022-10-07,103.56,"104,76","105,36","103,48","221,92K","-1,56%"
2022-10-10,103.5,"102,86","104,64","102,82","207,53K","-0,06%"
2022-10-11,103.06,"102,72","103,32","102,08","201,34K","-0,43%"
2022-10-12,102.62,"102,76","103,70","102,08","389,24K","-0,43%"
2022-10-13,104.38,"102,22","104,44","101,20","652,40K","1,72%"
2022-10-14,104.88,"105,86","106,90","104,60","361,29K","0,48%"
2022-10-17,106.7,"105,40","107,24","104,64","258,44K","1,74%"
2022-10-18,107.6,"107,84","109,04","107,48","235,72K","0,84%"
2022-10-19,107.4,"107,92","108,04","107,18","162,87K","-0,19%"
2022-10-20,107.74,"106,92","108,12","106,52","224,90K","0,32%"
2022-10-21,107.34,"106,62","107,68","105,80","310,03K","-0,37%"
2022-10-24,109.18,"108,94","109,80","107,50","347,19K","1,71%"
2022-10-25,110.16,"109,18","110,16","107,86","223,41K","0,90%"
2022-10-26,111.34,"110,06","111,34","109,86","366,38K","1,07%"
2022-10-27,111.48,"111,08","111,80","110,16","347,72K","0,13%"
2022-10-28,111.66,"110,44","111,74","110,08","173,66K","0,16%"
2022-10-31,111.86,"111,70","112,20","111,48","192,46K","0,18%"
2022-11-01,112.32,"112,74","113,34","112,06","271,50K","0,41%"
2022-11-02,111.78,"112,76","112,98","111,78","156,46K","-0,48%"
2022-11-03,110.7,"110,82","111,22","109,68","320,66K","-0,97%"
2022-11-04,113.36,"111,20","114,20","111,20","604,05K","2,40%"
2022-11-07,114.14,"113,08","114,78","113,00","241,59K","0,69%"
2022-11-08,115.54,"113,80","115,54","113,76","324,64K","1,23%"
2022-11-09,115.2,"115,12","115,46","114,38","370,59K","-0,29%"
2022-11-10,119.34,"114,74","120,00","114,70","853,14K","3,59%"
2022-11-11,120.1,"119,54","120,30","119,54","529,85K","0,64%"
2022-11-14,120.74,"120,58","121,70","120,14","314,61K","0,53%"
2022-11-15,121.28,"121,02","121,76","120,32","634,70K","0,45%"
2022-11-16,120.04,"121,10","121,16","119,74","348,75K","-1,02%"
2022-11-17,120.32,"121,16","121,18","119,34","289,94K","0,23%"
2022-11-18,121.66,"120,66","121,90","120,58","413,19K","1,11%"
2022-11-21,121.34,"121,38","121,62","120,80","288,07K","-0,26%"
2022-11-22,121.52,"120,96","122,14","120,96","175,17K","0,15%"
2022-11-23,121.66,"121,72","121,80","121,10","252,55K","0,12%"
2022-11-24,122.64,"121,98","122,88","121,94","131,65K","0,81%"
2022-11-25,122.62,"122,64","122,82","122,26","101,68K","-0,02%"
2022-11-28,121.42,"121,96","122,38","121,26","262,62K","-0,98%"
2022-11-29,121,"121,30","121,68","120,80","169,48K","-0,35%"
2022-11-30,121.54,"121,78","122,16","121,12","140,03K","0,45%"
2022-12-01,122.16,"122,68","122,72","121,58","264,82K","0,51%"
2022-12-02,122.48,"121,86","123,00","121,20","134,01K","0,26%"
2022-12-05,121.82,"122,10","122,30","121,46","138,18K","-0,54%"
2022-12-06,121.02,"121,74","122,04","120,60","183,65K","-0,66%"
2022-12-07,120.34,"120,70","121,18","119,88","363,34K","-0,56%"
2022-12-08,120.24,"120,42","120,56","119,72","132,11K","-0,08%"
2022-12-09,121.12,"120,60","121,30","119,84","275,28K","0,73%"
2022-12-12,120.66,"120,50","121,08","120,26","81,71K","-0,38%"
2022-12-13,122.34,"121,10","123,74","120,62","315,64K","1,39%"
2022-12-14,121.94,"121,80","121,98","121,24","192,32K","-0,33%"
2022-12-15,117.96,"120,96","121,04","117,88","407,55K","-3,26%"
2022-12-16,117,"117,92","118,14","116,44","448,77K","-0,81%"
2022-12-19,117.44,"117,36","117,94","117,34","111,37K","0,38%"
2022-12-20,116.92,"116,50","117,38","116,24","96,39K","-0,44%"
2022-12-21,118.78,"117,46","118,78","117,20","64,92K","1,59%"
2022-12-22,117.22,"118,90","119,30","117,04","185,51K","-1,31%"
2022-12-23,117.56,"117,56","117,90","116,94","43,84K","0,29%"
2022-12-27,117.9,"118,34","118,48","117,70","62,59K","0,29%"
2022-12-28,117.34,"118,06","118,14","117,30","49,12K","-0,47%"
2022-12-29,118.56,"117,04","118,56","117,00","77,90K","1,04%"
2022-12-30,117.4,"117,94","117,98","117,32","43,80K","-0,98%"
2023-01-02,118.54,"117,92","118,72","117,76","81,92K","0,97%"
2023-01-03,119.56,"118,80","120,40","118,70","157,58K","0,86%"
2023-01-04,122.16,"120,26","122,16","120,26","204,29K","2,17%"
2023-01-05,121.72,"121,68","122,20","121,48","184,04K","-0,36%"
2023-01-06,123.14,"121,88","123,14","121,22","255,59K","1,17%"
2023-01-09,124.48,"123,36","124,94","123,20","253,85K","1,09%"
2023-01-10,124.52,"124,18","124,62","123,84","151,43K","0,03%"
2023-01-11,125.88,"124,74","126,06","124,66","202,78K","1,09%"
2023-01-12,126.96,"126,14","127,14","125,88","419,66K","0,86%"
2023-01-13,127.08,"126,84","127,46","126,68","229,01K","0,09%"
2023-01-16,127.48,"127,34","127,68","127,10","85,57K","0,31%"
2023-01-17,127.96,"127,64","128,64","127,10","137,04K","0,38%"
2023-01-18,127.82,"127,94","128,46","127,70","92,54K","-0,11%"
2023-01-19,125.8,"127,36","127,50","125,58","193,93K","-1,58%"
2023-01-20,126.68,"126,32","126,68","125,88","230,45K","0,70%"
2023-01-23,127.22,"127,06","127,62","126,52","173,19K","0,43%"
2023-01-24,127.22,"127,52","127,52","126,64","83,02K","0,00%"
2023-01-25,127.06,"127,22","127,28","126,12","104,65K","-0,13%"
2023-01-26,127.46,"127,64","127,64","126,94","139,25K","0,31%"
2023-01-27,127.68,"127,42","127,94","127,00","241,41K","0,17%"
2023-01-30,127.44,"127,12","127,70","126,26","171,95K","-0,19%"
2023-01-31,127.44,"127,14","127,52","126,32","90,15K","0,00%"
2023-02-01,127.84,"127,36","128,24","127,28","177,69K","0,31%"
2023-02-02,130.74,"128,68","130,74","128,58","224,60K","2,27%"
2023-02-03,130.38,"129,74","130,38","129,28","283,56K","-0,28%"
2023-02-06,129.36,"129,40","129,74","128,70","136,29K","-0,78%"
2023-02-07,129.08,"129,24","129,40","128,68","96,80K","-0,22%"
2023-02-08,129.82,"130,04","130,48","129,50","109,52K","0,57%"
2023-02-09,130.72,"131,22","131,88","130,72","231,02K","0,69%"
2023-02-10,128.9,"129,76","130,32","128,38","223,25K","-1,39%"
2023-02-13,129.62,"129,08","129,74","128,94","80,74K","0,56%"
2023-02-14,129.56,"129,78","130,76","129,08","245,39K","-0,05%"
2023-02-15,130.64,"129,60","130,72","129,60","132,26K","0,83%"
2023-02-16,130.7,"131,46","131,64","129,78","175,24K","0,05%"
2023-02-17,130.36,"129,58","130,70","128,92","177,04K","-0,26%"
2023-02-20,130.3,"130,74","130,76","129,98","28,02K","-0,05%"
2023-02-21,129.68,"129,96","130,20","128,72","275,17K","-0,48%"
2023-02-22,129.66,"129,24","129,70","128,34","129,16K","-0,02%"
2023-02-23,130.3,"130,04","130,94","129,96","98,04K","0,49%"
2023-02-24,127.9,"130,64","130,70","127,90","167,52K","-1,84%"
2023-02-27,129.56,"129,46","130,36","129,28","106,21K","1,30%"
2023-02-28,129.34,"128,78","130,00","128,70","139,49K","-0,17%"
2023-03-01,128.86,"129,90","130,32","128,40","199,45K","-0,37%"
2023-03-02,128.96,"127,72","129,08","127,52","226,42K","0,08%"
2023-03-03,131.18,"130,00","131,22","129,70","131,74K","1,72%"
2023-03-06,131.76,"131,44","131,98","131,20","114,22K","0,44%"
2023-03-07,130.98,"131,68","132,24","130,80","124,98K","-0,59%"
2023-03-08,131.64,"130,78","131,88","130,70","88,47K","0,50%"
2023-03-09,131.56,"131,40","131,88","130,78","99,53K","-0,06%"
2023-03-10,129.88,"129,50","130,42","128,92","303,45K","-1,28%"
2023-03-13,125.88,"129,62","129,64","125,32","684,35K","-3,08%"
2023-03-14,128.24,"126,28","128,58","125,82","338,81K","1,87%"
2023-03-15,124.06,"127,82","128,28","123,32","515,54K","-3,26%"
2023-03-16,125.94,"125,84","126,40","123,44","446,07K","1,52%"
2023-03-17,124.38,"127,08","127,54","123,68","505,39K","-1,24%"
2023-03-20,125.72,"123,74","126,10","121,82","486,26K","1,08%"
2023-03-21,127.92,"126,76","128,40","126,74","237,64K","1,75%"
2023-03-22,128.12,"127,76","128,78","127,68","103,32K","0,16%"
2023-03-23,128,"127,86","128,32","126,92","115,60K","-0,09%"
2023-03-24,125.94,"127,26","127,26","124,66","356,39K","-1,61%"
2023-03-27,127.38,"127,62","127,78","126,42","167,08K","1,14%"
2023-03-28,127.52,"128,34","128,44","127,14","92,46K","0,11%"
2023-03-29,128.98,"128,22","129,12","127,80","299,15K","1,14%"
2023-03-30,130.64,"129,88","130,76","129,86","174,71K","1,29%"
2023-03-31,131.66,"130,98","131,82","130,52","181,37K","0,78%"
2023-04-03,131.14,"131,54","131,78","130,94","162,47K","-0,39%"
2023-04-04,131.4,"131,66","132,42","131,30","142,41K","0,20%"
2023-04-05,130.64,"131,48","131,54","130,34","83,56K","-0,58%"
2023-04-06,131.3,"130,62","131,30","130,58","318,40K","0,51%"
2023-04-11,131.74,"132,26","132,40","131,50","139,97K","0,34%"
2023-04-12,132.18,"131,98","133,22","131,88","131,19K","0,33%"
2023-04-13,132.4,"132,28","132,60","131,94","639,71K","0,17%"
2023-04-14,133.06,"132,78","133,34","132,62","378,59K","0,50%"
2023-04-17,132.88,"133,48","133,86","132,70","180,04K","-0,14%"
2023-04-18,133.62,"133,36","133,94","133,02","213,31K","0,56%"
2023-04-19,133.8,"133,38","133,90","133,28","135,33K","0,13%"
2023-04-20,132.98,"133,66","133,66","132,46","143,52K","-0,61%"
2023-04-21,133.66,"132,86","133,84","132,20","191,04K","0,51%"
2023-04-24,133.54,"133,48","133,96","133,26","103,88K","-0,09%"
2023-04-25,133.58,"133,30","133,70","132,92","63,17K","0,03%"
2023-04-26,132.9,"133,04","133,16","132,06","194,65K","-0,51%"
2023-04-27,132.94,"132,40","133,42","132,16","312,60K","0,03%"
2023-04-28,133.98,"133,76","133,98","131,96","323,19K","0,78%"
2023-05-02,132.18,"134,40","134,88","132,04","329,50K","-1,34%"
2023-05-03,133.06,"132,78","133,40","132,40","292,06K","0,67%"
2023-05-04,132.28,"132,52","132,72","131,60","356,73K","-0,59%"
2023-05-05,134,"132,94","134,00","132,30","158,71K","1,30%"
2023-05-08,133.88,"133,90","134,24","133,74","59,22K","-0,09%"
2023-05-09,133.86,"133,88","133,94","133,30","73,21K","-0,01%"
2023-05-10,133.4,"134,04","134,14","132,96","180,22K","-0,34%"
2023-05-11,132.86,"133,80","134,00","132,20","307,94K","-0,40%"
2023-05-12,133.42,"133,30","133,62","132,96","156,35K","0,42%"
2023-05-15,133.44,"133,86","133,94","133,10","76,20K","0,01%"
2023-05-16,133.3,"133,14","133,90","133,00","90,97K","-0,10%"
2023-05-17,133.66,"133,22","134,06","132,98","332,22K","0,27%"
2023-05-18,135.42,"134,82","136,02","134,80","88,14K","1,32%"
2023-05-19,136.48,"135,90","136,90","135,82","246,39K","0,78%"
2023-05-22,135.98,"136,22","136,36","135,76","41,33K","-0,37%"
2023-05-23,135.36,"135,68","136,00","135,34","73,76K","-0,46%"
2023-05-24,132.78,"134,18","134,22","132,44","116,69K","-1,91%"
2023-05-25,132.38,"132,74","132,92","131,82","160,28K","-0,30%"
2023-05-26,133.98,"132,78","134,16","131,80","97,40K","1,21%"
2023-05-29,133.76,"134,66","134,78","133,48","34,22K","-0,16%"
2023-05-30,133.32,"133,56","134,60","133,16","86,88K","-0,33%"
2023-05-31,131.22,"131,98","133,00","130,98","193,87K","-1,58%"
2023-06-01,132.94,"132,02","132,94","131,90","83,80K","1,31%"
2023-06-02,134.54,"133,74","134,70","133,50","106,51K","1,20%"
2023-06-05,133.72,"134,70","135,04","133,50","51,25K","-0,61%"
2023-06-06,134.08,"133,66","134,14","133,42","45,51K","0,27%"
2023-06-07,133.76,"133,94","134,20","133,32","87,09K","-0,24%"
2023-06-08,134,"133,66","134,20","133,36","47,79K","0,18%"
2023-06-09,133.64,"133,92","134,00","133,46","39,03K","-0,27%"
2023-06-12,134.84,"134,50","135,16","134,26","76,03K","0,90%"
2023-06-13,135.98,"135,80","136,02","134,96","103,08K","0,85%"
2023-06-14,136.76,"136,00","136,90","135,98","77,61K","0,57%"
2023-06-15,136.52,"136,44","136,56","135,50","58,13K","-0,18%"
2023-06-16,137.12,"136,60","137,66","136,38","80,33K","0,44%"
2023-06-19,135.72,"136,38","136,52","135,62","101,22K","-1,02%"
2023-06-20,135.06,"135,00","135,60","134,68","78,22K","-0,49%"
2023-06-21,134.26,"134,74","135,30","134,08","60,35K","-0,59%"
2023-06-22,133.94,"133,04","133,94","132,48","77,72K","-0,24%"
2023-06-23,132.64,"132,90","133,28","131,80","113,60K","-0,97%"
2023-06-26,132.54,"132,76","132,88","131,64","86,17K","-0,08%"
2023-06-27,132.84,"133,08","133,16","132,02","62,00K","0,23%"
2023-06-28,133.78,"133,56","134,00","133,32","78,70K","0,71%"
2023-06-29,133.6,"133,70","134,04","133,38","70,53K","-0,13%"
2023-06-30,135.36,"133,92","135,50","133,92","178,70K","1,32%"
2023-07-03,134.78,"135,66","135,78","134,64","83,15K","-0,43%"
2023-07-04,134.4,"134,76","134,94","134,26","28,93K","-0,28%"
2023-07-05,133.46,"133,46","133,90","133,22","64,08K","-0,70%"
2023-07-06,130.02,"132,52","132,72","129,78","155,93K","-2,58%"
2023-07-07,130.74,"129,84","131,16","129,48","139,59K","0,55%"
2023-07-10,131.3,"130,52","131,70","130,28","92,58K","0,43%"
2023-07-11,132.24,"131,68","132,42","131,20","120,36K","0,72%"
2023-07-12,134.26,"132,60","134,42","132,44","114,94K","1,53%"
2023-07-13,135.26,"134,08","135,60","134,06","111,22K","0,74%"
2023-07-14,134.94,"135,10","135,28","134,66","26,09K","-0,24%"
2023-07-17,134.72,"134,20","134,86","133,98","66,61K","-0,16%"
2023-07-18,135.12,"134,46","135,22","134,30","24,42K","0,30%"
2023-07-19,135.12,"135,74","136,04","134,62","61,74K","0,00%"
2023-07-20,135.82,"134,52","135,82","134,48","65,49K","0,52%"
2023-07-21,135.5,"135,04","135,54","134,98","50,60K","-0,24%"
2023-07-24,135.66,"135,10","135,76","135,04","67,91K","0,12%"
2023-07-25,135.84,"135,34","135,88","135,18","49,77K","0,13%"
2023-07-26,135.14,"135,60","135,76","134,04","199,46K","-0,52%"
2023-07-27,137.48,"135,28","137,48","135,12","212,12K","1,73%"
2023-07-28,138.04,"137,00","138,10","136,86","107,46K","0,41%"
2023-07-31,137.94,"137,78","138,46","137,62","69,33K","-0,07%"
2023-08-01,136.08,"137,56","137,66","136,08","132,62K","-1,35%"
2023-08-02,134.2,"134,12","135,16","133,66","142,61K","-1,38%"
2023-08-03,133.2,"132,94","133,36","132,42","124,36K","-0,75%"
2023-08-04,133.62,"133,16","133,84","132,22","127,09K","0,32%"
2023-08-07,133.62,"132,88","133,68","132,58","65,89K","0,00%"
2023-08-08,132.06,"133,02","133,56","131,56","114,81K","-1,17%"
2023-08-09,132.78,"133,42","133,88","132,62","86,07K","0,55%"
2023-08-10,134.04,"133,28","134,52","133,00","75,27K","0,95%"
2023-08-11,132.54,"133,48","133,70","132,36","112,93K","-1,12%"
2023-08-14,133.22,"132,56","133,50","132,50","73,63K","0,51%"
2023-08-15,132.12,"133,26","133,38","131,56","103,59K","-0,83%"
2023-08-16,132.26,"131,86","132,44","131,82","36,26K","0,11%"
2023-08-17,131.24,"131,82","132,28","131,22","63,56K","-0,77%"
2023-08-18,130.5,"130,48","130,82","129,56","119,02K","-0,56%"
2023-08-21,130.74,"130,66","131,58","130,52","25,37K","0,18%"
2023-08-22,131.56,"131,38","132,28","131,38","46,29K","0,63%"
2023-08-23,131.76,"132,04","132,48","131,30","74,68K","0,15%"
2023-08-24,130.88,"133,04","133,14","130,84","109,76K","-0,67%"
2023-08-25,131,"130,64","131,82","130,62","42,83K","0,09%"
2023-08-28,132.32,"131,94","132,36","131,28","67,97K","1,01%"
2023-08-29,133.54,"132,66","133,54","132,40","111,89K","0,92%"
2023-08-30,133.14,"133,64","133,66","132,56","67,71K","-0,30%"
2023-08-31,133.64,"133,46","134,36","133,40","111,42K","0,38%"
2023-09-01,132.72,"133,40","133,88","132,72","98,54K","-0,69%"
2023-09-04,132.5,"133,18","133,62","132,30","107,29K","-0,17%"
2023-09-05,132.12,"131,70","132,66","131,48","32,00K","-0,29%"
2023-09-06,131.84,"131,58","132,18","131,28","105,15K","-0,21%"
2023-09-07,131.66,"131,42","132,28","131,30","131,05K","-0,14%"
2023-09-08,131.92,"132,06","132,24","130,46","93,36K","0,20%"
2023-09-11,132.42,"132,08","132,94","132,08","72,28K","0,38%"
2023-09-12,131.68,"132,28","132,34","131,42","60,42K","-0,56%"
2023-09-13,131.18,"131,12","131,80","130,36","61,80K","-0,38%"
2023-09-14,132.42,"130,94","132,50","130,56","63,73K","0,95%"
2023-09-15,133.04,"133,64","133,88","133,00","109,94K","0,47%"
2023-09-18,131.66,"132,76","132,88","131,40","97,74K","-1,04%"
2023-09-19,131.18,"131,40","131,84","130,92","52,93K","-0,36%"
2023-09-20,132.24,"131,56","132,40","131,50","32,56K","0,81%"
2023-09-21,130.46,"131,26","131,42","130,20","128,19K","-1,35%"
2023-09-22,130.28,"129,62","130,56","129,58","140,58K","-0,14%"
2023-09-25,129.04,"129,86","130,38","128,38","198,72K","-0,95%"
2023-09-26,127.76,"128,50","128,66","127,52","106,47K","-0,99%"
2023-09-27,127.4,"127,50","128,08","127,26","84,67K","-0,28%"
2023-09-28,128.36,"127,58","128,36","126,84","90,54K","0,75%"
2023-09-29,128.82,"128,90","129,92","128,82","87,38K","0,36%"
2023-10-02,127.66,"129,08","129,58","127,22","143,92K","-0,90%"
2023-10-03,126.24,"127,20","127,74","126,24","101,81K","-1,11%"
2023-10-04,126.4,"125,46","127,06","125,18","130,38K","0,13%"
2023-10-05,126.22,"126,56","126,88","125,98","51,59K","-0,14%"
2023-10-06,127.6,"126,58","127,60","125,90","187,04K","1,09%"
2023-10-09,126.68,"126,82","127,24","126,26","154,22K","-0,72%"
2023-10-10,129.18,"127,94","129,30","127,92","100,39K","1,97%"
2023-10-11,129.4,"128,76","129,64","128,66","67,91K","0,17%"
2023-10-12,129.14,"130,08","130,40","129,12","88,34K","-0,20%"
2023-10-13,127.12,"128,94","129,04","127,08","124,20K","-1,56%"
2023-10-16,127.62,"127,40","127,88","126,48","89,04K","0,39%"
2023-10-17,127.72,"127,54","127,98","126,62","75,07K","0,08%"
2023-10-18,126.38,"127,46","127,76","126,32","91,11K","-1,05%"
2023-10-19,126,"126,08","126,44","125,48","126,36K","-0,30%"
2023-10-20,123.98,"124,60","125,06","123,96","164,21K","-1,60%"
2023-10-23,123.98,"124,08","124,24","122,48","129,23K","0,00%"
2023-10-24,124.56,"124,06","124,88","123,52","59,65K","0,47%"
2023-10-25,124.72,"124,50","125,00","123,84","53,42K","0,13%"
2023-10-26,123.42,"123,14","123,88","122,74","146,18K","-1,04%"
2023-10-27,123.06,"123,60","124,12","122,82","92,48K","-0,29%"
2023-10-30,123.3,"123,52","123,92","122,92","99,06K","0,20%"
