"Date","Close"
2025-03-24,154.85692
2025-03-21,151.51991
2025-03-20,150.11526
2025-03-19,150.77277
2025-03-18,146.73059
2025-03-17,150.53143
2025-03-14,152.07682
2025-03-13,149.94012
2025-03-12,153.21353
2025-03-11,150.02744
2025-03-10,153.15789
2025-03-07,160.34308
2025-03-06,159.62767
2025-03-05,160.42652
2025-03-04,162.13242
2025-03-03,159.19359
2025-02-28,163.77801
2025-02-27,161.91025
2025-02-26,164.6145
2025-02-25,167.03485
2025-02-24,171.1544
2025-02-21,171.70983
2025-02-20,175.95576
2025-02-19,177.9731
2025-02-18,175.9238
2025-02-14,176.292
2025-02-13,178.53443
2025-02-12,176.10781
2025-02-11,179.12237
2025-02-10,180.82816
2025-02-07,179.55823
2025-02-06,184.60353
2025-02-05,183.61804
2025-02-04,198.88214
2025-02-03,195.74903
2025-01-31,195.79655
2025-01-30,192.82903
2025-01-29,187.51559
2025-01-28,187.28423
2025-01-27,182.86777
2025-01-24,190.47664
2025-01-23,189.7087
2025-01-22,190.42911
2025-01-21,190.04894
2025-01-17,190.64293
2025-01-16,187.34583
2025-01-15,190.11277
2025-01-14,184.3507
2025-01-13,186.93482
2025-01-10,187.44754
2025-01-08,188.19134
2025-01-07,188.5695
2025-01-06,189.51675
2025-01-03,186.24005
2025-01-02,184.5397
2024-12-31,182.91622
2024-12-30,183.99076
2024-12-27,184.97265
2024-12-26,187.86016
2024-12-24,188.76697
2024-12-23,187.18023
2024-12-20,183.53629
2024-12-19,181.92434
2024-12-18,179.8568
2024-12-17,186.11429
2024-12-16,187.09923
2024-12-13,180.84985
2024-12-12,182.80164
2024-12-11,186.30816
2024-12-10,176.18459
2024-12-09,165.96006
2024-12-06,165.5862
2024-12-05,163.36109
2024-12-04,165.48353
2024-12-03,162.7315
2024-12-02,163.51068
2024-11-29,159.86942
2024-11-27,160.01324
2024-11-26,161.52818
2024-11-25,159.87984
2024-11-22,158.13418
2024-11-21,159.83028
2024-11-20,167.09077
2024-11-19,168.35539
2024-11-18,165.51789
2024-11-15,163.51313
2024-11-14,166.28469
2024-11-13,169.24969
2024-11-12,171.22655
2024-11-11,169.35863
2024-11-08,166.54216
2024-11-07,167.28366
2024-11-06,164.5474
2024-11-05,155.29735
2024-11-04,155.4229
2024-11-01,158.07494
2024-10-31,157.53084
2024-10-30,160.55586
2024-10-29,157.02388
2024-10-28,154.17052
2024-10-25,152.95696
2024-10-24,150.51337
2024-10-23,151.09997
2024-10-22,152.79423
2024-10-21,151.64988
2024-10-18,150.38189
2024-10-17,150.5127
2024-10-16,151.96908
2024-10-15,151.93756
2024-10-14,151.31169
2024-10-11,149.14573
2024-10-10,148.61544
2024-10-09,147.92542
2024-10-08,149.76312
2024-10-07,148.37946
2024-10-04,152.42701
2024-10-03,150.37171
2024-10-02,150.14031
2024-10-01,151.06749
2024-09-30,148.77108
2024-09-27,147.01399
2024-09-26,145.69791
2024-09-25,145.02919
2024-09-24,145.43418
2024-09-23,145.48315
2024-09-20,146.40236
2024-09-19,145.33883
2024-09-18,143.66235
2024-09-17,143.28627
2024-09-16,142.02534
2024-09-13,142.06063
2024-09-12,140.04164
2024-09-11,137.21859
2024-09-10,134.81455
2024-09-09,134.59137
2024-09-06,136.24628
2024-09-05,141.6449
2024-09-04,141.13667
2024-09-03,142.54914
2024-08-30,147.8552
2024-08-29,145.98448
2024-08-28,146.51372
2024-08-27,147.48343
2024-08-26,148.74228
2024-08-23,148.21908
2024-08-22,147.43474
2024-08-21,148.79777
2024-08-20,150.40936
2024-08-19,150.50569
2024-08-16,148.0916
2024-08-15,146.93022
2024-08-14,145.55273
