"Date","Close"
2025-03-24,93.7282
2025-03-21,94.3533
2025-03-20,94.6464
2025-03-19,94.573
2025-03-18,93.997
2025-03-17,93.9091
2025-03-14,93.7275
2025-03-13,93.6268
2025-03-12,93.8716
2025-03-11,93.5518
2025-03-10,94.5549
2025-03-07,94.2039
2025-03-06,94.803
2025-03-05,94.7647
2025-03-04,95.0771
2025-03-03,96.8813
2025-02-28,95.4348
2025-02-27,95.6111
2025-02-26,95.792
2025-02-25,95.7157
2025-02-24,94.6986
2025-02-21,94.5112
2025-02-20,93.3012
2025-02-19,93.0842
2025-02-18,93.4586
2025-02-17,94.2872
2025-02-14,94.2902
2025-02-13,93.2808
2025-02-12,92.1933
2025-02-11,93.1468
2025-02-10,93.4633
2025-02-07,93.9649
2025-02-06,94.5038
2025-02-05,94.7282
2025-02-04,93.2359
2025-02-03,93.3324
2025-01-31,93.5719
2025-01-30,93.8267
2025-01-29,93.5054
2025-01-28,93.3087
2025-01-27,93.5704
2025-01-24,92.8038
2025-01-23,92.4952
2025-01-22,92.9036
2025-01-21,92.8381
2025-01-20,92.3541
2025-01-17,92.2313
2025-01-16,92.5693
2025-01-15,92.3724
2025-01-14,90.8105
2025-01-13,90.9596
2025-01-10,91.2004
2025-01-09,91.6482
2025-01-08,92.035
2025-01-07,91.5108
2025-01-06,92.414
2025-01-03,92.7332
2025-01-02,93.1592
2025-01-01,93.4787
2024-12-31,93.4966
2024-12-30,93.8526
2024-12-27,92.8448
2024-12-26,93.2327
2024-12-24,93.0801
2024-12-23,92.9679
2024-12-20,93.4772
2024-12-19,93.0977
2024-12-18,93.826
2024-12-17,95.5101
2024-12-16,95.3813
2024-12-13,95.5569
2024-12-12,96.2476
2024-12-11,97.4809
2024-12-10,97.2182
2024-12-09,98.2831
2024-12-06,98.3303
2024-12-05,98.2867
2024-12-04,98.4749
2024-12-03,97.3785
2024-12-02,97.402
2024-11-29,97.7244
2024-11-28,96.9689
2024-11-27,96.7777
2024-11-26,96.5168
2024-11-25,96.7183
2024-11-22,95.1031
2024-11-21,95.252
2024-11-20,95.3219
2024-11-19,95.7137
2024-11-18,95.4017
2024-11-15,94.8029
2024-11-14,96.3026
2024-11-13,95.4315
2024-11-12,97.068
2024-11-11,97.5248
2024-11-08,97.6499
2024-11-07,96.7
2024-11-06,95.5473
2024-11-05,97.11
2024-11-04,97.1663
2024-11-01,95.3031
2024-10-31,96.7353
2024-10-30,95.954
2024-10-29,96.2371
2024-10-28,96.6292
2024-10-25,96.4759
2024-10-24,96.8442
2024-10-23,95.6993
2024-10-22,96.768
2024-10-21,96.746
2024-10-18,98.9823
2024-10-17,98.9014
2024-10-16,100.148
2024-10-15,99.8868
2024-10-14,98.7333
2024-10-11,98.8382
2024-10-10,98.9687
2024-10-09,98.9244
2024-10-08,99.483
2024-10-07,99.1759
2024-10-04,99.3865
2024-10-03,100.6948
2024-10-02,101.4484
2024-10-01,101.8932
2024-09-30,101.1248
2024-09-27,101.5954
2024-09-26,101.3236
2024-09-25,101.6275
2024-09-24,102.0482
2024-09-23,102.3647
2024-09-20,102.4747
2024-09-19,103.1148
2024-09-18,102.8445
2024-09-17,101.9612
2024-09-16,103.0923
2024-09-13,101.8003
2024-09-12,101.8428
2024-09-11,101.5139
2024-09-10,103.8609
2024-09-09,101.4655
2024-09-06,101.1686
2024-09-05,101.6898
2024-09-04,100.1152
2024-09-03,99.3766
2024-09-02,99.0143
2024-08-30,99.1744
2024-08-29,99.2549
2024-08-28,99.3248
2024-08-27,99.8781
2024-08-26,99.9301
2024-08-23,100.0764
2024-08-22,99.3026
2024-08-21,100.5843
2024-08-20,100.5363
2024-08-19,99.8343
2024-08-16,99.0558
2024-08-15,98.6646
