"Date","Close"
2025-03-24,5.56
2025-03-21,5.63
2025-03-20,5.79
2025-03-19,5.85
2025-03-18,5.75
2025-03-17,6
2025-03-14,5.64
2025-03-13,5.46
2025-03-12,4.96
2025-03-11,6.04
2025-03-10,5.955
2025-03-07,6.19
2025-03-06,6.29
2025-03-05,6.26
2025-03-04,6.18
2025-03-03,6.38
2025-02-28,6.54
2025-02-27,6.58
2025-02-26,6.71
2025-02-25,6.53
2025-02-24,6.55
2025-02-21,6.65
2025-02-20,7.05
2025-02-19,7.08
2025-02-18,7.13
2025-02-14,7.13
2025-02-13,7.15
2025-02-12,7.28
2025-02-11,7.59
2025-02-10,7.64
2025-02-07,7.64
2025-02-06,7.85
2025-02-05,7.82
2025-02-04,8.38
2025-02-03,8.32
2025-01-31,8.46
2025-01-30,8.23
2025-01-29,8.17
2025-01-28,8.34
2025-01-27,8.09
2025-01-24,8.31
2025-01-23,7.770001
2025-01-22,8.009214
2025-01-21,7.956056
2025-01-17,7.78772
2025-01-16,7.947196
2025-01-15,7.858598
2025-01-14,7.132099
2025-01-13,6.954904
2025-01-10,6.556215
2025-01-08,5.767697
2025-01-07,5.882874
2025-01-06,5.865155
2025-01-03,6.02463
2025-01-02,5.874014
2024-12-31,5.900594
2024-12-30,5.838575
2024-12-27,5.749978
2024-12-26,5.936033
2024-12-24,5.882874
2024-12-23,5.838575
2024-12-20,5.847435
2024-12-19,5.68796
2024-12-18,5.909453
2024-12-17,6.325862
2024-12-16,6.219545
2024-12-13,6.441038
2024-12-12,6.423319
2024-12-11,6.529636
2024-12-10,6.503057
2024-12-09,6.432179
2024-12-06,6.334721
2024-12-05,6.272703
2024-12-04,6.361301
2024-12-03,6.38788
2024-12-02,6.343581
2024-11-29,6.130947
2024-11-27,6.210685
2024-11-26,5.944892
2024-11-25,5.829716
2024-11-22,5.31585
2024-11-21,5.227253
2024-11-20,5.089926
2024-11-19,4.988039
2024-11-18,4.890582
2024-11-15,4.864003
2024-11-14,4.872863
2024-11-13,5.129795
2024-11-12,5.182954
2024-11-11,4.96146
2024-11-08,4.96146
2024-11-07,5.005759
2024-11-06,5.129795
2024-11-05,4.872863
2024-11-04,4.872863
2024-11-01,5.050058
2024-10-31,4.917161
2024-10-30,4.97032
2024-10-29,4.97918
2024-10-28,4.96146
2024-10-25,4.828564
2024-10-24,4.855143
2024-10-23,4.9526
2024-10-22,5.005759
2024-10-21,5.050058
2024-10-18,5.147515
2024-10-17,5.209533
2024-10-16,5.103216
2024-10-15,4.988039
2024-10-14,5.023478
2024-10-11,5.032338
2024-10-10,5.023478
2024-10-09,5.032338
2024-10-08,5.067777
2024-10-07,5.165234
2024-10-04,5.041198
2024-10-03,4.881722
2024-10-02,5.005759
2024-10-01,5.005759
2024-09-30,5.129795
2024-09-27,5.182954
2024-09-26,5.094356
2024-09-25,5.014619
2024-09-24,5.182954
2024-09-23,5.244972
2024-09-20,5.262692
2024-09-19,5.351289
