"Date","Close"
2025-03-24,69.23
2025-03-21,69.65
2025-03-20,70.06
2025-03-19,69.434
2025-03-18,69.3
2025-03-17,69.75
2025-03-14,69.43
2025-03-13,68.65
2025-03-12,69.15
2025-03-11,69.19
2025-03-10,69.77
2025-03-07,70.035
2025-03-06,69.64
2025-03-05,69.76
2025-03-04,70.15
2025-03-03,70.57
2025-02-28,70.34
2025-02-27,70.17
2025-02-26,70.34
2025-02-25,70.03
2025-02-24,69.42
2025-02-21,69.16
2025-02-20,68.71
2025-02-19,68.51
2025-02-18,68.74
2025-02-17,69.13
2025-02-14,69.3
2025-02-13,68.45
2025-02-12,67.79
2025-02-11,68.51
2025-02-10,68.96
2025-02-07,68.67
2025-02-06,69.17
2025-02-05,69.51
2025-02-04,68.47
2025-02-03,68.5
2025-01-31,68.61
2025-01-30,68.853
2025-01-29,68.368
2025-01-28,68.368
2025-01-27,68.48
2025-01-24,67.95
2025-01-23,67.983
2025-01-22,68.332
2025-01-21,68.47
2025-01-20,68.07
2025-01-17,68.26
2025-01-16,68.158
2025-01-15,67.981
2025-01-14,67.3
2025-01-13,66.9
2025-01-10,67.002
2025-01-09,67.38
2025-01-08,67.422
2025-01-07,67.37
2025-01-06,68.347
2025-01-03,68.48
2025-01-02,67.91
2024-12-30,68.32
2024-12-27,67.98
2024-12-23,68.35
2024-12-20,68.43
2024-12-19,67.96
2024-12-18,69.93
2024-12-17,69.98
2024-12-16,69.95
2024-12-13,69.98
2024-12-12,70.56
2024-12-11,71.36
2024-12-10,71.55
2024-12-09,71.62
2024-12-06,71.82
2024-12-05,71.99
2024-12-04,71.66
2024-12-03,71.904
2024-12-02,71.81
2024-11-29,71.59
2024-11-28,71.42
2024-11-27,71.1
2024-11-26,70.96
2024-11-25,71.003
2024-11-22,69.953
2024-11-21,70.43
2024-11-20,70.31
2024-11-19,70.83
2024-11-18,70.256
2024-11-15,69.95
2024-11-14,70.77
2024-11-13,71
2024-11-12,70.978
2024-11-11,72.05
2024-11-08,71.8
2024-11-07,71.48
2024-11-06,70.82
2024-11-05,71.758
2024-11-04,71.45
2024-11-01,70.7
2024-10-31,70.83
2024-10-30,71.19
2024-10-29,70.546
2024-10-28,70.82
2024-10-25,71.82
2024-10-24,71.69
2024-10-23,71.43
2024-10-22,71.55
2024-10-21,72.01
2024-10-18,72.94
2024-10-17,73.39
2024-10-16,73.906
2024-10-15,73.251
2024-10-14,72.92
2024-10-11,73.525
2024-10-10,73.451
2024-10-09,73.951
2024-10-08,73.95
2024-10-07,74.75
2024-10-04,74.95
2024-10-03,75.7
2024-10-02,75.7
2024-10-01,76.123
2024-09-30,75.35
2024-09-27,75.351
2024-09-26,75.462
2024-09-25,75.804
2024-09-24,75.68
2024-09-23,75.68
2024-09-20,75.47
2024-09-19,75.95
2024-09-18,75.99
2024-09-17,76.4
2024-09-16,75.95
2024-09-13,75.47
2024-09-12,75.55
2024-09-11,75.67
2024-09-10,75.58
2024-09-09,75.23
2024-09-06,75.74
2024-09-05,75.19
2024-09-04,75.24
2024-09-03,74.95
2024-09-02,74.04
2024-08-30,74.64
2024-08-29,74.3
2024-08-28,74.82
2024-08-27,74.84
2024-08-26,74.93
2024-08-23,75.43
2024-08-22,74.6
2024-08-21,75.22
2024-08-20,75.05
2024-08-19,74.65
2024-08-16,74.36
2024-08-15,74.38
2024-08-14,74.87
2024-08-13,74.59
2024-08-12,73.87
2024-08-09,74.03
2024-08-08,73.401
2024-08-07,73.96
2024-08-06,74.23
2024-08-05,73.9
2024-08-02,75.455
2024-08-01,74.7
2024-07-31,74.74
2024-07-30,73.95
2024-07-29,73.99
2024-07-26,73.631
2024-07-25,73.21
2024-07-24,73.85
2024-07-23,73.85
2024-07-22,73.94
2024-07-19,73.92
2024-07-18,74.59
